title,content,sentiment_chunks,title_sentiment,content_sentiment
Assured confusion,"RU
The warning from the finance wizards that revenue numbers are already locked with the IMF
This is perhaps the first budget in history which is at the cusp of a mini-budget even before being legislated. The euphoric order that it has laid by forecasting growth at 4.2% – at a time when all plum chips of production, agriculture, exports and FDIs are in disarray and tax collection is stagnated – is nothing but a proposition jotted down in economic non-viability.
Moreover, the Rs17.573 trillion layout categorically suggests that it will come down hard on spending, having already gone to the extent of unduly taxing revenue generating digital marketplaces, solar panels, cars and fuel, as well as agrarian tractors.
The point is that there is a serious flaw in budget-making, and the finance minister's proposal to raise new taxes to the tune of Rs432 billion is in doldrums. The obstacle has come from forces of status quo and they are the parliamentarians themselves!
The warning from the finance wizards that revenue numbers are already locked with the IMF, and in case of non-legislation of the proposed ""restrictions on economic transactions by ineligible persons lacking sufficient financial resources"", the government will have to impose an additional Rs500 billion worth of new taxes. This is where the supra-mini budget is on the cards.
So, what's next? And what if the IMF refuses to listen to our pathetic post-budget tale? Under a deal, as the second tranche of loan was released, the Fund was assured that at least Rs389 billion worth of new taxes should be raised through ""enforcement measures"", which is not possible without new legislation. The relevant House committee is already raising a hue and cry, and the prevalent partisanship in the coalition makes it an untenable order.
The government has exhibited selectiveness by unnecessarily appeasing the parliamentarians with a six-fold increase in salaries, and raising their developmental funds to the tune of Rs70 million each. For them, the FinMin acted as the devil's advocate too.
On the other hand, the government slapped a 2.5% deductable tax on the first slab of salaried class and failed to raise minimum wages this year. This waywardness is toiling and pushes the budget to the cliff.
COMMENTS","['NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE']",['POSITIVE'],NEGATIVE
"Stop telling people they are old and ugly, says Samina","US
Screen veteran slams ageism and body-shaming
Samina Peerzada and Sonya Hussaiyn may have just been warring on film as onscreen mother – and daughter-in-law in Deemak, but it will surprise no one to learn that in real life, both stars are united when it comes to denouncing the one issue that encompasses all women: body-shaming.
""We should not body-shame anyone,"" stated Samina categorically during a recent appearance on a local talk show. ""No one should say anything about anyone's looks. This is wrong. I don't like this at all. And it has become far too prevalent on social media.""
As a screen veteran, Samina, musing over a youth-obsessed society, added that she takes personal offence when unsolicited and baseless comments on age enter the equation.
""I especially dislike it when someone is a senior and they are told to just step back from it all,"" continued the Zindagi Gulzar Hai actor. ""For a start, in acting, there is no such thing as 'senior' or 'junior' – you are given a character, and you just play it, whatever your age. No one has the right to tell you to stay home and imply you should give up just because you are older.""
Adding her thoughts, Sonia chimed in with her own defence against unwanted aspersions.
""I think people have a habit of commenting on everything – not just on your body,"" pointed out the Saraab star. ""It is up to you how to take something positively or not. People will talk, and you need to know what to discard.""
Advising those who criticise age or looks, Samina urged fans to focus on merit and a happy demeanour, rather than lost youth and outward beauty. ""Instead of all this, you should count people's achievements and how hard they have worked to get to where they are,"" she insisted.
Hinting at double standards where the very act of taking pride in one's appearance is open to mockery the older one gets, Samina cited the example of fellow screen veteran Bushra Ansari – known amongst her fans and YouTube followers for facing negativity with a relentless positive energy.
""If someone looks after themselves and takes pride in how they look and are full of life, like Bushra – well, I admire her!"" stressed Samina with warmth. ""I love her energy! She does so many amazing things with such confidence, without any hesitation!""
With Samina's strictures on letting confidence go hand-in-hand with age, coupled with Sonya's advice on discarding unwanted comments, combating body-shaming may just become a little easier.
COMMENTS","['POSITIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE']",['NEGATIVE'],POSITIVE
"Pakistan, UAE reaffirm commitment to peace","US
Shehbaz, Sheikh Mohamed discuss bilateral, regional matters
Prime Minister Shehbaz Sharif on Thursday met with President of the United Arab Emirates and Ruler of Abu Dhabi Sheikh Mohamed bin Zayed Al Nahyan during his official visit and discussed matters of bilateral and regional interest.
The meeting underscored the deep-rooted, brotherly relations between Pakistan and the UAE, built on mutual trust, shared values, and a history of close cooperation.
The two leaders discussed a wide-range of bilateral, regional, and global issues of mutual interest, and reaffirmed their commitment to further enhancing collaboration in key areas.
The prime minister conveyed his sincere gratitude to the leadership of the UAE for its constructive role in helping to defuse tensions between Pakistan and India. He appreciated the UAE's positive role in promoting peace, dialogue and stability in the region.
Both sides expressed satisfaction over the positive trajectory of bilateral ties and ongoing engagements at all levels. The leaders agreed to maintain close coordination and continue working together to advance shared goals of regional peace and prosperity.
The prime minister reiterated his earlier invitation to the UAE president to visit Pakistan.
Deputy Prime Minister and Foreign Minister Muhammad Ishaq Dar, Chief of the Army Staff Field Marshal General Syed Asim Munir, Federal Minister for Interior Syed Mohsin Raza Naqvi, Federal Minister for Information & Broadcasting Ataullah Tarar, SAPM Syed Tariq Fatemi were also present in the meeting.
Later in a post on X, the prime minister said, ""Delighted to meet my dear brother, His Highness Sheikh Mohamed bin Zayed Al Nahyan, during my official visit to the UAE. I thanked him for the UAE's vital role in easing recent tensions between Pakistan and India.
""We reaffirmed our shared commitment to peace, stability, and prosperity in the region. Our deep-rooted ties built on trust and brotherhood, continue to grow stronger, especially in trade and investment. I look forward to welcoming His Highness to Pakistan soon,"" he added.
Digital transformation
Prime Minister Shehbaz Sharif on Thursday said the country's resolute commitment amid accelerating journey toward a knowledge economy to digital transformation, global tech engagement and youth empowerment remains unwavering.
The prime minister was addressing the Pakistan's participation at London Tech Week 2025, held with all global stakeholders on board.
The prime minister congratulated all stakeholders on Pakistan's impactful presence at London Tech Week 2025.
""This positions Pakistan as a forward-looking country that is harnessing technology, innovation and youth potential to engage with the world.
Our presence at such an important platform reflects our growing digital footprint and global ambition,"" he said.
PM Shehbaz commended the Ministry of IT, PSEB, TDAP, and its tech entrepreneurs for presenting Pakistan with vision and purpose. He commented, ""Pakistan's tech future is bright! INSHA ALLAH"".
COMMENTS","['POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE']",['POSITIVE'],POSITIVE
SC slams police over seized vehicles,"RU
Judges decry misuse as 'loot sale', summon report on case property cars
The Supreme Court of Pakistan has ordered the Khyber-Pakhtunkhwa Advocate General to submit a detailed report regarding all vehicles seized in criminal cases and currently held in police stations across the province.
A three-member bench, comprising Justice Mussarat Hilali, Justice Shakeel Ahmad, and Justice Ishtiaq Ibrahim, issued the order while hearing a case at the Peshawar Registry.
The justices expressed serious concern over the unauthorized use of case property vehicles by police officers, terming the practice unlawful and unacceptable.
Justice Hilali remarked that police officials were treating seized vehicles as their personal property. ""It's like a loot sale,"" she said. ""They hand over vehicles to whomever they want, and these are then seen on roads with tinted windows. Instead of providing security, police have become a source of insecurity.""
Justice Shakeel Ahmad warned that the court would issue contempt notices to those responsible and pass strict orders to prevent the future use of seized vehicles. ""No one will be allowed to misuse these vehicles,"" he stated.
Justice Ishtiaq Ibrahim added that the police had established a ""kingdom of their own,"" distributing vehicles as they pleased. ""This is not above the law, and we will not allow it,"" he said.
During the hearing, Advocate General Shah Faisal Utmankhel informed the court that 1,119 vehicles were parked at Daudzai Police Station's warehouse, while 36 more were kept temporarily at the Mathra Police Station. However, he admitted that he had limited time to gather complete data and requested more time to compile a full report.
Justice Hilali pointed to a vehicle previously summoned by the court that had been in use by a retired police officer for five years, without any official record. The court questioned why the vehicle was not stored in the warehouse, as required by law.
The bench also discussed the need for legal reforms under the province's narcotics laws to allow auctioning such vehicles and depositing proceeds into the public treasury. The Advocate General responded that no such rules currently exist.
The court emphasized that thousands of seized vehicles are decaying, piled on top of one another, or stripped of valuable parts. SHOs are reportedly using these same vehicles for raids and personal use.
The court warned that if the next report is inaccurate, strict action will be taken against responsible officials. It directed that the July report must clearly state each vehicle's location, status, and connection to any case. The case was adjourned until next month.
COMMENTS","['NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE']",['NEGATIVE'],NEGATIVE
Title not found,Content not found,['NEGATIVE'],['NEGATIVE'],NEGATIVE
Sindh to unveil Rs1t budget for 2025-26,"PK
Salary, pension likely to rise by 10 and seven per cent
Chief Minister Murad Ali Shah will present the provincial budget worth Rs1,018 billion in the Sindh Assembly today (Friday). The development budget allocation is proposed to rise from Rs493 billion to Rs520 billion, and Rs55 billion may be allocated for district-level development projects.
Acting Governor of Sindh Awais Qadir Shah has summoned a session of the Sindh Assembly at 3pm. Prior to the assembly session, the provincial cabinet will meet at 10am to approve the budget for the new fiscal year 2025-26.
According to sources, the Sindh budget is expected to include an increase in the tax collection rate. Government employees may receive a 10 per cent salary increase, while pensions are likely to be raised by seven per cent. The new fiscal year is also expected to see the launch of new transportation projects, and the overall development budget has been increased.
The budget anticipates Rs366 billion in foreign funding and Rs76 billion from the federal Annual Development Programme (ADP). The non-development budget is projected at Rs two trillion. Out of this, Rs400 billion will be allocated to 3,642 development projects, including Rs331 billion for 3,161 incomplete projects and Rs119 billion for 481 new development schemes.
After transferring funds from the current fiscal year, the total annual development programme will reach Rs 1,264 billion. In comparison, the development budget for the current year was Rs 1,165 billion. Full funding will be released for 1,350 projects. Of the 27 projects funded by foreign donors, Rs 366 billion has been allocated, including Rs 44 billion as the Sindh government's share. Additionally, the federal government will provide Rs 76 billion as matching funds for 10 projects.
Sector-wise allocations include Rs 102 billion for education, Rs 45 billion for health, Rs 83 billion for irrigation, and Rs 132 billion for local govts. The works and services sector is allocated Rs 143 billion, while the energy sector will receive Rs 36 billion. Additionally, Rs 22 billion has been set aside for agriculture and livestock, Rs 59 billion for transport, Rs 24 billion for public health engineering, and Rs six billion for culture, tourism, sports, and youth affairs.
Furthermore, Rs 160 billion is proposed for various departmental development schemes. This includes 1,168 schemes across 10 departments such as home, agriculture, prisons, and energy. Rs 80 billion is suggested for 675 schemes under the Works and Services Department, including jails. The Home Department may receive Rs 11 billion, Health Rs 51 billion, and School Education Rs eight billion.
In addition, Rs 9.7 billion is proposed for 60 schemes in Agriculture, Supply, and Prices; Rs 4.9 billion for 38 schemes in Livestock and Fisheries; and Rs 2.8 billion for 44 schemes in Culture, Tourism, Archives, and Antiquities. For Sports and Youth Affairs, 210 schemes may receive Rs 6.5 billion.
The Services, General Administration, and Coordination Department may get Rs 39 billion for 77 schemes. Rs 1.8 billion is proposed for Industries and Commerce, while Rs 0.4 billion is set aside for two schemes in the Investment Department. The Energy Department is suggested to receive Rs 12.8 billion for 16 schemes, and Rs 12.7 billion is planned for 28 schemes under the Planning and Development Department.
COMMENTS","['NEGATIVE', 'NEGATIVE', 'POSITIVE', 'NEGATIVE', 'POSITIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE']",['NEGATIVE'],NEGATIVE
Pakistan secures $700m loan for Reko Diq,"PK
Indian opposition to foreign funding overruled
In a significant win for Pakistan, the International Finance Corporation (IFC) and the World Bank have approved a concessional loan of $700 million for the Reko Diq project, a major mining and resource development initiative.
This approval, granted during a board meeting in Washington, is a significant diplomatic victory for Pakistan and a major setback for India, which had actively lobbied against the funding.
As a result of this approval, the private sector is expected to invest $2.5 billion in the Reko Diq project, one of Pakistan's most important initiatives. The success in securing this loan is a testament to the effective diplomatic efforts of Pakistan, especially in light of opposition from India.
Dr Tauqeer Hussain Shah, advisor to the prime minister, played a key role in this achievement. He spearheaded efforts at the World Bank, successfully lobbying for the loan. His contributions were instrumental in securing this approval, marking a major milestone in the success of the Reko Diq project.
This loan approval strengthens Pakistan's economic position and highlights its successful diplomatic maneuvering in securing vital investments for the nation's future. The backing of this large-scale project is particularly significant in light of regional geopolitical tensions, with India actively seeking to block the project's financing.
With this decision, Pakistan has taken a crucial step forward in securing the success of the Reko Diq project, which is expected to play a pivotal role in the country's resource development sector.
COMMENTS","['POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE']",['POSITIVE'],POSITIVE
My last few games were ordinary: Mathews,"US
Sri Lanka's prolific all-rounder is set to retire from Tests
The curtains are set to come down on Angelo Mathews' illustrious Test career in less than a weeks time in Galle – a fitting stage for a grand finale.
A teenage prodigy once tipped to be the next big all-rounder, Mathews weathered many storms, reinvented his game and ultimately carved out a niche as a dependable middle-order batter.
With 8,167 Test runs to his name, he signs off as Sri Lanka's third-highest run-scorer, behind the towering twin pillars of Kumara Sangakkara (12,400) and Mahela Jayawardene (11,814).
Unlike his two illustrious predecessors who batted with a touch of poetry, Mathews' craft was forged in grit rather than grace. His wasn't a willow that sang, but one that scraped and scrapped, often when the chips were down. Few would have wagered on him joining the elite run club, but through sheer consistency and an indomitable spirit, he made it.
In an exclusive interview with Telecom Asia Sport (www.telecomasia.net), Mathews opened up about his decision to hang up his boots.
""I wasn't happy with my returns in the last seven to nine games. By my standards, it wasn't up to the mark. I looked at the calendar – only two Tests scheduled over the next 18 months. One at 38, another at 39. Felt like a long wait and I thought it's best a younger player gets a crack.
Mathews admitted he was proud, yet slightly wistful. ""I never dreamt I'd finish as the third-highest run-scorer for Sri Lanka, especially behind two legends of the game. Yes, there's a tinge of disappointment not breaching that 10,000-run mark. Injuries and setbacks played their part, but I'm ever grateful to God for letting me play 118 Tests.""
Though the whites are being folded away, Mathews isn't done with cricket just yet. With the T20 World Cup coming up – co-hosted by Sri Lanka in eight months – he hasn't ruled out one final hurrah in coloured clothing.
Mathews said
I've always said that Test cricket is the ultimate examination. Like Virat Kohli mentioned, it's where you truly earn respect. It tests every aspect  — your skill, your character, your patience. That's the real deal.
""I've always said that Test cricket is the ultimate examination. Like Virat Kohli mentioned, it's where you truly earn respect. It tests every aspect — your skill, your character, your patience. That's the real deal,"" he said.
Mathews also fondly recalled two crowning moments in his career – leading Sri Lanka to their first-ever Test series win in England in 2014, and the historic 3-0 whitewash of Australia in 2016 to lift the Warne-Murali Trophy.
""That England series was something else — scoring back-to-back hundreds and winning from behind was deeply satisfying. Then to beat Australia 3-0 was special. I'll always be grateful to the players and support staff who made those memories possible.""
Beyond his own milestones, Mathews takes quiet pride in having nurtured the next generation. More than half of the current national side debuted under his captaincy.
""There's no greater satisfaction than seeing those youngsters blossom into match-winners. Identifying talent is one thing, but backing them through lean patches is what really matters. Watching them now — they're vital cogs in the wheel. It gives me hope that Sri Lankan cricket is in good hands.""
COMMENTS","['POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE']",['POSITIVE'],POSITIVE
Migrants flee N Ireland unrest,"RO
A total of 13 people have now been arrested, and 41 police officers injured
Foreign nationals hid in wardrobes and attics to escape a wave of unrest which has rocked a Northern Ireland town, police said Thursday, calling for the protests to end and warning rioters they would face arrest.
""Stop this violence,"" said Northern Ireland police chief Jon Boutcher. ""We will come after you. We will arrest you. We will prosecute you successfully.""
He was speaking after three nights of unrest in the town of Ballymena, some 30 miles (48 kilometres) northwest of Belfast.
The clashes erupted on Monday night after two teenagers were arrested for the alleged attempted rape of a young girl at the weekend.
Police have not confirmed the ethnicity of the teenagers, who remain in custody and had asked for a Romanian interpreter in court.
After another barrage of petrol bombs, bricks and bottles, the crowds eventually dispersed late Wednesday without a repeat of the chaotic scenes seen on Monday and Tuesday when houses and businesses in areas where Romanian families live were torched.
A total of 13 people have now been arrested, and 41 police officers injured, though most of the injuries are not severe.
Three teenage boys aged 15, 17 and 18 were due to appear in court on Thursday having been charged with rioting, said police.
Boutcher described the riots as ""wanton, disgraceful criminal behaviour that is absolutely race motivated"", speaking at a news conference Thursday.
Police had helped evacuate foreign national families hiding in attics and wardrobes in their homes ""even though they had done nothing wrong"", he said.
""They are not criminals. They contribute positively to society here and are well integrated,"" he added.
Clonavon Road, where most of the riots happened in a neighbourhood known for having a large population of eastern Europeans, was almost deserted on Thursday.
Many of the houses were damaged, and British, English or Northern Irish flags hung from most windows, AFP reporters saw. Some had signs saying they were Filipino residents.
COMMENTS","['POSITIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE']",['NEGATIVE'],NEGATIVE
Title not found,Content not found,['NEGATIVE'],['NEGATIVE'],NEGATIVE
Title not found,Content not found,['NEGATIVE'],['NEGATIVE'],NEGATIVE
