title,content,sentiment_chunks,title_sentiment,content_sentiment
Death penalty for child molestation upheld,"CN
CJ Aalia Neelum observed that any person involved in such a heinous crime doesn't deserve any relief.
A Lahore High Court (LHC) division bench headed by Chief Justice Aalia Neelum dismissed an appeal of a death row convict in a case of sexually assaulting a three-year-old child.
CJ Aalia Neelum observed that any person involved in such a heinous crime doesn't deserve any relief. Hanjarwal police had registered an FIR against Nadeem Aslam over committing sodomy with the child. The trial court had handed him a death sentence in 2022. The convict had filed an appeal in the LHC against the district court's order.
Meanwhile, a man approached the LHC with a request for urgent intervention to prevent police officials from killing in an encounter his brother who is accused of raping a woman.
Petitioner Muhammad Azam expressed fear in his petition that his brother Ikram might be killed in a staged encounter by police officials.
The petitioner stated co-accused Khawar Mansab, Fiaz and Layeq had been killed in an encounter. He requested the court that directions be passed to the police authorities to restrain the officials from staging an encounter against his brother. He prayed that directions be issued to the police to produce the accused before the relevant court.
Hafizabad police had arrested the accused in the rape case.
COMMENTS","['NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE']",['NEGATIVE'],NEGATIVE
PSL11 likely to clash with IPL again,"US
A proposal was made to hold the tournament in December-January
Like the 10th edition, the HBL Pakistan Super League season 11 is also likely to take place alongside the Indian Premier League in April-May next year.
In that case, the home series against Zimbabwe will have to be rescheduled. Given the limited time, the proposal to hold the tournament this December seems highly difficult to implement.
According to details, the Pakistan Super League (PSL) is traditionally held in February-March, but this year, due to the ICC Champions Trophy being hosted in Pakistan, the event was pushed to April and May, overlapping with the IPL schedule. Next year, the ICC T20 World Cup is scheduled for February-March, forcing Pakistan to find new dates for its league.
A proposal was made to hold the PSL in December-January, but due to unresolved key issues, organizing it that early seems unlikely. During this window, the PCB may instead hold the domestic Pentangular Cup, involving top star cricketers.
Earlier this year, it was announced that PSL would be made into a separate company, and Salman Naseer has started working as its CEO. However, no major appointments have been made in other departments yet.
With 10 editions now completed, the valuation of the existing six franchise teams will be carried out, following which a 25% increase in franchise fees is expected. Last December, all teams had confirmed in writing their intent to retain ownership. However, Multan Sultans' owner, Ali Tareen, repeatedly voiced concerns about financial losses. He has been silent recently, so it remains unclear whether he will keep the team or go for rebidding. Notably, this team currently pays over one billion rupees annually in fees, making it the most expensive franchise.
Similarly, the board had announced the inclusion of two new teams starting from the 11th edition, but no progress has been made on that front either.
Sources revealed that the 10-year title sponsorship agreement also needs to be renewed. There will be separate contracts for ground sponsorship in 810 categories, and for both local and international broadcasting. A new deal for live streaming will also be required.
Currently, PCB earns about PKR 900 million annually from the title sponsorship. Last year, live streaming rights for Pakistan were sold for approximately PKR 1.8 billion. Local broadcast rights generated around PKR 6.3 billion, while international rights brought in $4.6 million. Ground rights were sold for around PKR 2 billion for two years. For TV production, PCB signed a two-year deal worth $2.25 million annually. Tenders will be issued for all these agreements, followed by lengthy processes.
If the current format continues With the inclusion of two new teams, the number of PSL matches will rise from 34 to 54. Consequently, the value of all associated deals is expected to increase by about 30%. However, it is yet to be decided whether the new teams will follow the current financial model or if a new approach will be adopted. Franchise sources confirmed that the board has not yet discussed new teams with them, let alone any financial models.
The final dates for PSL 11 have not yet been confirmed, though holding the tournament in April-May next year seems likely. A joint email was sent by franchises requesting a meeting of the PSL Governing Council to discuss key matters of the league. A response is expected in coming days.
It's worth noting that the Pakistan team has a home series against Sri Lanka in November, featuring three ODIs and three T20Is. December and January have been kept open for domestic events. In February, Australia is scheduled to visit for three T20Is, and the T20 World Cup will follow in February-March. In March, Australia will return for three ODIs, and at the end of March and in April, Pakistan is set to tour Bangladesh for two Tests, three ODIs, and three T20Is.
Zimbabwe's team is scheduled to tour Pakistan in April-May for three ODIs and three T20Is. To hold the PSL during this window, the PCB will have to reschedule the Zimbabwe series.
Sources added that franchises' concerns about scheduling clashes with the IPL have decreased after the 10th edition. However, broadcasters and rights holders still have differing views. Holding PSL alongside IPL in April-May next year is a possibility, but a final decision will be made later.
COMMENTS","['NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE', 'POSITIVE', 'NEGATIVE']",['NEGATIVE'],NEGATIVE
Professional panhandlers thrive in capital,"PK
Residents call for extensive approach to dismantle networks; support those in need
Amidst repeated action against beggars by Islamabad Capital Territory (ICT) administration, the city continues to witness a rise in the number of beggars at its streets, markets and traffic intersections.
In most of areas of main city and housing societies in the suburbs, they are seen in abundance with scores among them are permanent and professional seeming like to be part of a nexus operating in the city. Some residents have pointed out that many of these permanent beggars are travelled to designated places daily in the morning and picked up in the evening by their masters after day long begging in these areas.
Particularly busy areas like F-6, F-7, F-10 Markaz, capital's main traffic signals and housing societies along Islamabad Expressway including PWD, Police Foundation and Pakistan Town commercial areas have witnessed a surge in beggars including women and children, soliciting money from commuters and shoppers.
Expressing concerns on prevailing situation, the residents have demanded strict enforcement of anti-begging laws, arguing that unchecked beggary not only tarnishes Islamabad's reputation but also resulting in petty crimes. They are also perturbed on re-emergence of beggars groups after a couple of days of action by ICT administration who occasionally launch operation against these beggars, nab them and put behind the bars.
But, this practice could not prove to be a permanent solution to this menace as there are also reports that many rag pickers conduct recce in different areas during the day that leads to theft and robbery after sunset. Citizens in many localities have expressed frustration over frequent encounters with organized groups of beggars as well as the crimes like snatching or plundering valuables and breaking into houses, also threatening human lives.
""Once regarded as one of the most orderly and serene cities in South Asia, Islamabad is now grappling with a persistent and increasingly visible challenge of beggary,"" remarked a businessman, Saleem Khan. ""From traffic signals to bustling markets, the city's thoroughfares are teeming with individuals with many of them seeming like part of organized groups or an unseen nexus operating in the city,"" Saleem Khan said.
""Some of them aggressively seek alms and when refused either they abuse you or scratch your vehicles and run away. "" Since they are professional engaged in this notorious practice for years, they have numerous techniques to allure people. ""Their techniques range from sympathetic women holding infants, children selling flowers, some knocking windows of your car and some elderly begging for medical treatment or marriage of their daughters,"" said Aiman Baig, a working woman.
""Some among them are too sticky and arrogant and also pass derogatory remarks when refused alms. "" She said, whether it is intersection at Aabpara, traffic-laden Jinnah Avenue or other areas in the city, you can find them everywhere. Amina Rafeeq, a local resident describes it as very uncomfortable and says, ""even if you desire to help someone needy, you cannot ascertain who is genuinely deserving and who belongs to a nexus.""
COMMENTS","['POSITIVE', 'POSITIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE']",['POSITIVE'],NEGATIVE
Title not found,Content not found,['NEGATIVE'],['NEGATIVE'],NEGATIVE
PM jets off on UAE visit today,"US
.
Prime Minister Shehbaz Sharif is scheduled to undertake an official visit to the United Arab Emirates (UAE) on Thursday, along with a high-level delegation.
The visit reflects the deep-rooted fraternal ties between Pakistan and the UAE, which are marked by mutual trust, shared values, and close cooperation across multiple sectors, according to a Foreign Office press release.
A high-level delegation, including the Deputy Prime Minister and Foreign Minister Senator Ishaq Dar, federal ministers, and other senior officers will accompany the prime minister.
COMMENTS","['POSITIVE', 'POSITIVE']",['POSITIVE'],POSITIVE
"'Tax physical retailers, not budding e-commerce'","PK
Industry urges withdrawal of taxes on IT, digital services sectors warning that new taxes may derail growth
Tech experts have pleaded for the withdrawal of taxes on the IT sector, digital services, and e-commerce to maintain momentum in digital transformation and economic documentation.
They urged the government to support sectors that bring in foreign exchange and investment, generate employment, and contribute tax revenue, rather than restricting growth through discouraging tax measures. However, they praised the government for allocating funds for IT infrastructure development and human resource training.
Pakistan Freelancers Association (PAFLA) Chairman and Executive Member of Digital Nation Pakistan, Ibrahim Amin, highlighted the importance of policy continuity. He suggested that the government extend the 0.25% Final Tax Regime for freelancers and IT exporters until 2035 to boost confidence, encourage compliance, and enhance remittances.
He said the proposed 5% tax on social media advertising could indirectly affect the income of IT companies and freelancers, which may negatively impact IT foreign exchange inflows.
""As per estimates, IT exports will surge to over $3.5-$4 billion, and remittances from freelancers will increase to more than $500 million by the end of the current financial year. If we want to sustain this growth, the government, along with stakeholders, should support these sectors with tax exemptions and incentives,"" he said.
The services sector has shown steady growth in IT and e-commerce. In May 2025 alone, 718 new companies were registered in these sectors, according to data released by the Securities and Exchange Commission of Pakistan (SECP).
Saad Shah, CEO of Ucaaza retail chain and e-commerce storesaid the introduction of new taxes on e-commerce customers and vendors could slow down the sector's growth and its contribution to the broader economy, including digitisation and documentation.
He noted that e-commerce still holds an insignificant share of the overall retail market, but its rapid expansion is attracting both local and foreign investment. However, the new taxes will shake the confidence of major stakeholders in Pakistan's e-commerce ecosystem.
He pointed out that a significant segment of e-commerce contributes tax revenues, unlike the wider retail sector comprising shopping centres and wholesale markets. He added that instead of broadening the tax base, the government is overburdening existing taxpayers.
The government has introduced the Digital Presence Proceeds Tax Act, 2025, in the finance bill. It targets entities with significant digital sales in Pakistan conducted through foreign-registered companies. Under this act, a 5% tax will be levied on the invoiced amount for goods and services.
Additionally, the withholding tax rate on online and e-commerce transactions has increased from 1% to 2%, while an 18% GST has been imposed on goods purchased via local e-commerce vendors.
Mehwish Salman Ali, a tech expert and member of the P@SHA committee, urged the government to strengthen the IT and digital business ecosystem through favourable policies, including tax exemptions and incentives.
She warned that if government policies discourage investors and business owners, job creation would be affected, and ultimately the fruits of training new talent would not be reaped at an optimal level.
She praised the allocation of Rs4.3 billion for the capacity building and skill development of 161,500 students, including 56,000 in IT-related fields. The IT industry is facing a serious shortage of human resources, and investing in youth to equip them with emerging skills is crucial, she added.
COMMENTS","['NEGATIVE', 'POSITIVE', 'POSITIVE', 'NEGATIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'NEGATIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE']",['NEGATIVE'],POSITIVE
JCP to review tenure of CB,"PK
The meeting will discuss extending the tenure of constitutional benches.
A crucial meeting of the Judicial Commission of Pakistan (JCP), chaired by Chief Justice Yahya Afridi, will be held on June 19 in the Supreme Court building.
The meeting will discuss extending the tenure of constitutional benches.
The matter was last addressed in the commission's session on December 21, 2024, where a majority approved a six-month extension for the nominated judges of the Supreme Court's constitutional benches.
At present, 15 judges have been working for the constitutional benches. Among them, a committee led by Justice Aminuddin Khan and comprising Justice Jamal Khan Mandokhail and Justice Ali Mazahar selects judges for the particular constitutional benches.
Performance of CB
The present CB led by Justice Aminuddin Khan has been able to issue only three reported judgement since it's creation through 26th constitutional amendment.
The CB had issued first reported judgement in January. This two-page decision was related to the jurisdiction of CB itself. The order had held that regular benches could not hear matters related to the interpretation of law and constitution.
Secondly, reported short order has been passed in military courts case. Likewise, another reported judgement was authored by Justice Jamal Khan Mandokhail.
Lawyers are wondering as who will judge the performance of the constitutional bench. They are also raising question that why Justice Mandokhail is not being given independent CB.
A lawyer says that the CB started by spending two months studiously avoiding the 26th Amendment case in favour of hearing cases of no importance which had already become infructuous.
""It followed that by spending four months almost exclusively on the military courts case before passing a verdict which must surely have pleased the establishment. The only other order of note it passed in that period was to ensure that no regular bench of the Supreme Court could hear any case of importance.
""Next, it took up the reserved seats review case in which most of the original judges were excluded and the few who were included seemed to have suddenly, and inexplicably, become of the opposite view from day one"", says the lawyer.
He said that when the idea of a CB elected by politicians was first floated; many said such a bench was fundamentally against the idea of judicial independence and predicted it would reduce the credibility of the SC to nothing. Nonetheless, judges in Pakistan have sometimes defied predictions. ""Unfortunately, the CB's performance thus far has proved this is not one of those times.""
He also said that the stated rationale of the CB at the time of the 26th Amendment was to improve the constitutional jurisprudence of the SC. In its first six months, the number of detailed judgments it has issued can be counted on the fingers of one hand. And all of them have tended to take out jurisprudence backwards and closer to the desires of the establishment,"" he adds.
COMMENTS","['POSITIVE', 'POSITIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE']",['POSITIVE'],NEGATIVE
Title not found,Content not found,['NEGATIVE'],['NEGATIVE'],NEGATIVE
Pooran retires from internationals,"US
He also served as West Indies' limited overs skipper
Former West Indies white-ball captain Nicholas Pooran announced his retirement from international duty on Monday.
Pooran hit 13 half-centuries in 106 Twenty20 Internationals and amassed 2,275 runs to become West Indies' leading scorer in the shortest format.
One of the world's most explosive batters, the 29-year-old smashed 149 sixes in T20 Internationals to stand fifth overall.
He served as West Indies' limited overs skipper but gave up the captaincy after their first-round exit from the 2022 T20 World Cup.
""This game we love has given and will continue to give so much - joy, purpose, unforgettable memories, and a chance to represent the people of the West Indies,"" the Trinidadian said in a social media post on Monday.
""Wearing that maroon, standing for the anthem, and giving everything I had each time I stepped on the field... it's hard to put into words what that truly means to me.
""To have led the team as captain is a privilege I will always hold close to my heart.""
Pooran last played for West Indies in their 3-0 T20 series defeat by Bangladesh in December last year, while his most recent ODI appearance came in July 2023 against Sri Lanka.
""Nicholas officially informed the leadership of his decision to retire from international cricket, bringing to a close a significant chapter in his career,"" Cricket West Indies said in a statement.
""His performances on the field and influence within the team have made a lasting impact on West Indies cricket.""
Pooran opted to skip West Indies' ongoing T20 series against England, requesting to be rested after playing for the Lucknow Super Giants in the Indian Premier League.
He is likely to remain active on the lucrative global T20 league circuit.
COMMENTS","['NEGATIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'NEGATIVE']",['NEGATIVE'],POSITIVE
Govt set to lift surcharge cap on electricity bills,"PK
A proposal is also under consideration to charge consumers an additional Rs3.23 per unit as a surcharge.
The federal government is planning to impose additional surcharges on electricity consumers by amending the National Electric Power Regulatory Authority (NEPRA) Act, a move that would allow it to unilaterally increase electricity bills, sources said on Wednesday.
According to official sources, the proposed amendment to the NEPRA Act will empower the government to exceed the current 10% cap on electricity surcharges, paving the way for higher charges on consumer bills.
Sources said the government was preparing to remove the existing 10% limit on surcharges levied through power bills, with the new legal framework granting it broader authority to determine tariff hikes on a case-by-case basis and for specified durations.
A proposal is also under consideration to charge consumers an additional Rs3.23 per unit as a surcharge. However, a final decision regarding the increase has not yet been made, sources clarified.
In the past, surcharges collected from electricity bills were primarily used to pay interest on the growing circular debt. The government is now aiming to eliminate the circular debt altogether by borrowing Rs1,275 billion from commercial banks.
COMMENTS","['NEGATIVE', 'POSITIVE', 'NEGATIVE', 'NEGATIVE']",['NEGATIVE'],NEGATIVE
Title not found,Content not found,['NEGATIVE'],['NEGATIVE'],NEGATIVE
