title,content,sentiment_chunks,title_sentiment,content_sentiment
Govt official martyred in Surab terror siege,"US
Govt official martyred in Surab terror siege
A senior district administration official was martyred after heavily armed terrorists, belonging to Fitna al Hindustan, launched a coordinated attack on a bank and the residences of government officers in Surab, Balochistan, officials said on Friday.
Shahid Rind, a spokesperson for the provincial government, and Hamza Shafqaat, the commissioner of Quetta, confirmed that Hidayatullah Buledi, the additional deputy commissioner (ADC) of Surab district, was martyred while fighting the terrorists.
Officials and witnesses stated that 20 to 30 terrorists of Fitna al Hindustan entered the market of Surab city on motorcycles in the evening and targeted soft civilian areas such as banks and markets.
Ordinary Baloch women and children were also attacked in the market, they added.
""Heavily armed militants launched a coordinated assault on a bank and the residences of senior government officers in Surab Bazaar,"" spokesperson Rind said in a statement. ""The attackers looted the bank and set fire to several official residences,"" he added.
During the attack, Rind said, ADC Revenue Hidayatullah Baloch Buledi was martyred while resisting the terrorists. He said that women and children were present in the ADC's residence at the time of the assault.
However, despite the presence of his family members, Buledi stood firm against the attackers.
He paid rich tribute to Buledi, saying that the ADC fought valiantly to protect Baloch children and women from the terrorists and ultimately laid down his life in the line of duty. ""He has set a new example of bravery by sacrificing his life for the nation,"" Rind said.
""Deputy Commissioner Surab compound was attacked. Unfortunately, Additional Deputy Commissioner Mr Hidayat Buledi embraced martyrdom. The attack was carried out by Fitna al Hindustan. Mr Buledi was a LUMS alumnus. Levies and other law enforcement agencies valiantly fought them back,"" Shafqaat tweeted.
According to Rind, the attack was not a random act of violence but part of a calculated attempt to destabilise the province. ""This operation was carried out by Indian-backed proxies. It is a clear effort to challenge the state's authority and spread fear,"" he asserted.
""By targeting Baloch areas and Baloch women and children, Fitna al Hindustan has once again proven that these Indian-sponsored terrorists have no connection with Balochistan and Baloch traditions,"" the spokesperson stated. ""Indian proxies have taken action on their orders.""
Security forces, including the Frontier Corps (FC), police and Levies, promptly reached the spot and launched a joint clearance operation. ""Search and clearance operations are ongoing, and the enemies of peace will be brought to justice,"" the spokesperson said.
Prime Minister Shehbaz Sharif strongly condemned the cowardly attack on innocent citizens, officers of the administration, and a bank by terrorists in Surab. He paid tribute to ADC Hidayatullah Buledi for embracing martyrdom while defending his area from terrorists.
The prime minister expressed sympathy with the bereaved family members of the martyr. ""ADC Hidayatullah Buledi set an example of bravery while fighting against the terrorists. The sympathies of the whole nation are with the family of the martyred,"" he said in a statement.
Shehbaz said that terrorists had targeted innocent and unarmed citizens, including children and women.
""The attack by cowardly terrorists on the citizens and their properties is openly and evidently reflective of their animosity towards the people and the progress of Balochistan,"" he said.
""The war against terrorists will continue until their complete elimination from the country. The armed forces of Pakistan are working day and night to exterminate the proxies who are spreading terrorism in Pakistan under the patronage of India,"" the prime minister stated.
""The whole nation stands shoulder to shoulder with the armed forces in completely wiping out the elements involved in terrorism with the abetment of India.""
He directed that the persons involved in the incident be identified and given exemplary punishment.
(WITH INPUT FROM APP)
COMMENTS","['NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE', 'POSITIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'NEGATIVE', 'POSITIVE']",['NEGATIVE'],NEUTRAL
"Swiatek, Sabalenka into French Open last 16","US
Musetti battled against Argentine Mariano Navone to progress into the next round.
Iga Swiatek kept her bid for a fourth consecutive French Open title on track Friday, advancing to the last 16 at Roland Garros along with top women's seed Aryna Sabalenka and Olympic champion Zheng Qinwen.
Reigning men's champion Carlos Alcaraz will look to book his place in the last 16 later to join Italy's Lorenzo Musetti and Dane Holger Rune who both rallied to set up a fourth-round clash.
Swiatek came through despite a very close second set against Romania's world number 60 Jaqueline Cristian, winning 6-2, 7-5 in nearly two hours in sweltering conditions on Court Suzanne Lenglen.
""Before it was 20 degrees when I played my first match but today it was 30 degrees. It is not easy to adjust but I have played in every condition,"" said Swiatek.
The 23-year-old Pole awaits the winner of a big-hitting showdown between Elena Rybakina and Jelena Ostapenko, who has beaten Swiatek in all six of their previous meetings.
A former world number one, who has fallen to fifth in the WTA rankings, Swiatek has not won a title since her third consecutive title on the Parisian clay in 2024.
Swiatek broke the 60th-ranked Cristian twice in a comfortable first set, but she was pushed a lot harder by her rival in the second and had to save six break points.
""She went for it every time I gave her a chance,"" said Swiatek, hoping to become the first woman to win four successive Roland Garros titles since Suzanne Lenglen 102 years ago.
""I'm just happy that I was super solid and didn't give any free points but she used her chances.""
Earlier Sabalenka produced a dominant display in a 6-2, 6-3 win over Serbian left-hander Olga Danilovic.
""Olga is a fighter. I enjoyed our battle,"" said Madrid Open winner Sabalenka after beating her 34th-ranked rival in 79 minutes on Court Philippe Chatrier.
The 27-year-old Belarusian next plays 16th-seeded American Amanda Anisimova for a place in the quarter-finals.
Anisimova ousted Danish 22nd seed Clara Tauson 7-6 (7/4), 6-4 in their third-round tie.
Zheng ended the run of Canadian teenager Victoria Mboko 6-3, 6-4.
The Chinese eighth seed has now won nine successive matches at Roland Garros following her run to Olympic gold last year.
""We had some really good points, it was not an easy match,"" said Zheng.
""Today was a tough battle against Qinwen,"" said 18-year-old Grand Slam newcomer Mboko.
""Lots of things to learn and hopefully come back to my next tournament with some more positives and (having) improved on my game.""
Zheng is through to the fourth round in Paris for the second time and will next Russian 19th seed Liudmila Samsonova who brushed aside Ukraine's Dayana Yastremska 6-2, 6-3.
Zheng and Samsonova will both be bidding for a first Roland Garros quarter-final berth.
Eighth seed Musetti won 4-6, 6-4, 6-3, 6-2 against Argentine Mariano Navone in three hours and 25 minutes.
Musetti arrived in Paris as one of the form players in the world after backing up his runner-up finish in Monte Carlo with semi-final runs in Madrid and Rome.
But the Italian dropped his first set in Paris against world number 97 Navone.
""I've grown up a lot. A match like this I don't know if I would (have) come back a few years ago,"" said Musetti.
""The heat was pretty tough to manage. But happy to find a way to turn around the match.""
Musetti, who reached the fourth round in Paris for the third time, next plays Rune who rallied past France's Quentin Halys in five sets.
In the night session, second seed Alcaraz steps up for a third-round meeting with 69th-ranked Bosnian Damir Dzumhur.
Four-time Grand Slam champion Alcaraz is the title favourite after securing the Monte Carlo Masters and Italian Open trophies in the build-up to the clay-court major. The 22-year-old Spaniard has reached the second week in 10 of his last 11 Slam appearances.
COMMENTS","['POSITIVE', 'POSITIVE', 'POSITIVE', 'NEGATIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE']",['POSITIVE'],POSITIVE
France bans smoking in public to protect kids,"IN
New law to cover beaches, parks, schools
France will ban smoking in all outdoor places that can be accessed by children, including beaches, parks and bus stops, the health and family minister announced Thursday.
Famed as a country where smokers linger over cigarettes on cafe terraces or strolling down cobblestone streets, France has increasingly tightened restrictions on tobacco use in public spaces in recent years.
The new ban, which will enter into force on July 1, will cover all spaces where children could be present, including ""beaches, parks, public gardens, outside of schools, bus stops and sports venues"", said the minister Catherine Vautrin.
""Tobacco must disappear where there are children,"" Vautrin said in an interview published by the regional Ouest-France daily on its website.
The freedom to smoke ""stops where children's right to breathe clean air starts,"" she said.
The ban will also extend to schools, to stop students smoking in front of them. Offenders face a fine of up to 135 euros ($154), Vautrin said.
The ban will not extend to France's iconic cafe terraces however, the minister said. Electronic cigarettes, which have boomed in France in recent years, are also not covered.
France already forbids smoking in public spaces such as workplaces, airports and train stations, as well as playgrounds. Anti-smoking groups had been fighting for a broader ban.
An estimated 35 per cent of France's population are smokers — higher than the averages for Europe (25 per cent) and the world (21 per cent), according to the World Health Organisation.
Around 75,000 people are estimated to die from tobacco-related complications each year in France.
According to a recent opinion survey, six out of 10 French people (62 per cent) favour banning smoking in public places.
Vautrin said there were no plans to place additional taxes on cigarettes ""at the moment"", citing the thriving black market that emerged after existing taxes were introduced in a bid to discourage smoking. afp
COMMENTS","['NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE']",['NEGATIVE'],NEGATIVE
Title not found,Content not found,['NEGATIVE'],['NEGATIVE'],NEGATIVE
China sets up int'l mediation body in HK,"US
Pakistan becomes co-signatory to body
China signed a convention setting up an international organisation for mediation in Hong Kong on Friday that Beijing hopes will be on par with the International Court of Justice and bolster the city's international credentials.
The move comes amid growing geopolitical tensions that have been exacerbated by US President Donald Trump's global trade war and fuelled risks of a sharp worldwide economic downturn.
Pakistan became a co-signatory to the IOMed, a statement by the Foreign Office said.
Deputy Prime Minister and Foreign Minister Mohammad Ishaq Dar signed the convention establishing the organisation during a ceremony attended by officials from several countries, including Indonesia, Cambodia, Laos and Serbia.
Representatives from around 20 international organisations, including the United Nations, were also expected to participate, according to Hong Kong's public broadcaster RTHK.
""IOMeD also offers new opportunities and fresh hopes to build a more inclusive, more just and more equitable world. As one of the founding members of IOMed, Pakistan would continue to be an active voice in this noble mission,"" the statement quoted him as saying.
Speaking at the high-profile gathering, Dar lauded the visionary leadership of the People's Republic of China for spearheading the creation of IOMed. He hailed China for once again leading a transformative initiativecomparable in impact to the Asian Infrastructure Investment Bank (AIIB).
The DPM underlined that Pakistan reaffirmed its commitment to peaceful conflict resolution by becoming a founding member of the newly established International Organization for Mediation (IOMed).
Senator Dar described the establishment of IOMed as ""the birth of an important global institution dedicated to mediation and peaceful dispute resolution,"" and commended the selection of Hong Kong as the organization's headquarters. Calling the city a ""super connector,"" he noted its symbolic value in bridging East and West.
Reiterating Pakistan's dedication to the principles of the UN Charter and international law, Dar highlighted the country's recent efforts, including the establishment of the International Mediation and Arbitration Center (IMAC) in Pakistan, aimed at advancing commercial dispute resolution.
The Foreign Minister also used the platform to draw attention to pressing global conflicts, citing unresolved issues such as Jammu and Kashmir and the occupied Palestinian territories, and warned against the rise of unilateralism and populism.
The mediation body aims to cement Hong Kong's presence as a top centre to resolve disputes between countries, leader John Lee said earlier this week, adding that it's status would be on par with the International Court of Justice and the Permanent Court of Arbitration of the United Nations in The Hague.
Indonesia, Pakistan, Laos, Cambodia and Serbia were among the countries attending the signing ceremony. Representatives from 20 international bodies including the United Nations were also expected to join, public broadcaster RTHK said.
COMMENTS","['POSITIVE', 'NEGATIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE']",['POSITIVE'],POSITIVE
Sport officer suspended over alleged harassment,"NL
Young athletes have since returned to training at the facility.
Provincial Sports Minister Faisal Ayub Khokhar suspended a sports officer Hafeez following harassment allegations against female athletes, leading to the gradual revival of activities at the stadium.
Local players have demanded a thorough inquiry and strict action against the officer. The minister took notice of the harassment case in-volving female players. He suspended Sports Officer Hafeez and also ordered a disciplinary action against him.
After the suspension, the locks on the stadium's main gate were removed and sports activities resumed.
Young athletes have since returned to training at the facility.
Former Sports Officer Hafeez had kept the practice ring of the Khanewal Boxing Club, which is very active in organising major boxing events across Punjab, in the store.
He allegedly demanded money from players for games and access to ring. With the ring now restored, sports activities are expected to increase.
Female players and national boxing coach Pervaiz Paracha has demanded the immediate action be taken against the suspect.
COMMENTS","['POSITIVE', 'POSITIVE', 'POSITIVE']",['NEGATIVE'],POSITIVE
BJP leader admits downing of five Indian jets,"PK
Former MLA Swamy says Modi has failed so he has to go
Subramanian Swamy, a senior Bharatiya Janata Party (BJP) leader, has admitted that Pakistan downed five Indian fighter jets, including Rafale aircraft, during the four-day military confrontation between the two neighbouring countries earlier this month.
Swamy, a known critic of Prime Minister Narendra Modi, fired a broadside against his own party's government, denouncing the failure of the authorities in apprehending the perpetrators of April 22 Pahalgam attack in which 26 tourists were killed.
Tensions between the two countries escalated after the attack in the Indian Illegally Occupied Jammu and Kashmir (IIOJK) tourist resort. It turned into a full scale military confrontation, when India fired missiles at mosques and civilian targets in six Pakistani cities in the wee hours of May 7.
The Pakistan Air Force (PAF) was swift to respond to Indian aggression, downing six enemy aircraft. On May 10, Pakistan launched operation Bunaynum Marsoos, hitting dozens of Indian military targets and forcing New Delhi to request for the ceasefire, which Pakistan accepted.
Though the international media confirmed that Pakistan had shot down Indian warplanes, including its prized Rafales, but the Indian government kept mum to officially concede to the Pakistan's claims. Swamy is the first senior BJP leader to finally admit that Pakistani was right.
""Pakistan shot down five of our aircraft using Chinese fighter jets. Their performance was commendable, whereas our French Rafale jets were underwhelming,"" Swamy said, while speaking on a podcast. ""Insufficient,"" he replied, when asked about the French-made Rafale jets.
Swamy also levelled serious allegations regarding the controversial Rafale deal, claiming that there was widespread corruption in the procurement process. ""This will never be investigated as long as Modi is the prime minister, because he won't allow it,"" he asserted.
Swamy denounced the Indian government's failure in apprehending those, who perpetrated ""a grave crime"" in Pahalgam. ""We should have avenged it, but we failed to do so,"" lamented Swamy, who served in the Rajya Sabha – upper house of Indian parliament – from 2016 to 2022.
In response to another question about Modi's public rapport with US President Donald Trump, he dismissed the relationship as ""superficial"". He said: ""Modi is a master manipulator, deceiving the public. But Indians living abroad know the truth — he has no real stature in USA. He is, in essence, a servant.""
Swamy also accused Modi of caving under international pressure during the crisis. ""The United States asked for a ceasefire, and you submitted. Who authorised that decision? Was it the military? No. It was your fear of the United States, and especially Donald Trump. Modi's cowardice has been exposed.""
He repeated his call for Modi's resignation. ""We need a new course of action in the coming months,"" he said. ""Modi must step down. He has failed to uphold the founding principles of our republic so he has to go. It's not just my opinion — many others agree, though they are afraid to say it publicly,"" he added.
COMMENTS","['NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE']",['NEGATIVE'],NEGATIVE
Power companies violating agreement: minister,"US
He states companies not utilizing imported gas as per agreement, instead selling expensive gas domestically
Federal Minister for Energy Ali Pervaiz Malik has stated that power-generating companies are not utilizing imported gas as per agreements and resultantly expensive gas is being sold to domestic consumers at subsidized rates, leading to a rise in circular debt.
""The power companies are violating their agreements, which is increasing the liabilities of the national gas importing companies,"" said Malik, while speaking to the media at the head office of the Sui Southern Gas Company (SSGC) on Friday.
The minister revealed that smuggled fuel is spreading like a ""cancer,"" and to curb it, petrol pumps are being registered and digital nozzles installed.
""The Oil and Gas Regulatory Authority (Ogra) will become fully digital in two to three months, enabling complete monitoring of fuel supply and sales from refineries to petrol pumps,"" he said, adding that 85% of moving stock digital tracking has already been completed.
The energy minister said no final decision has been made yet to increase the Petroleum Development Levy (PDL), and its enforcement on prices has not taken place for now.
He emphasized the need for a coherent and unified energy policy, suggesting that all energy sources must be evaluated on equal standards.
Malik highlighted that the government's success in reducing electricity prices and maintaining current petrol and diesel prices is a significant achievement.
However, relief in the electricity sector has become a burden on the petroleum sector.
COMMENTS","['NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE']",['NEGATIVE'],NEGATIVE
Pakistan's tariff talks with US kick off,"US
.
According to the Ministry of Finance, formal negotiations have begun between Pakistan and the United States on mutual tariff issues.
A video conference was held between Federal Finance Minister Muhammad Aurangzeb and US Trade Representative Ambassador Jamieson Greer, during which both parties exchanged their views in a constructive environment.
Both sides agreed to hold detailed technical-level discussions in the coming weeks, and expressed a firm commitment to concluding the talks successfully as soon as possible.
COMMENTS","['POSITIVE', 'POSITIVE']",['NEGATIVE'],POSITIVE
LHC directs humane euthanasia of stray dogs,"US
Upholds animal birth control policy
The Lahore High Court (LHC) has directed authorities across Punjab to euthanise only incurably ill or mortally wounded stray dogsand to do so strictly in accordance with medically approved and humane protocols.
Justice Shahid Karim issued the order while hearing petitions filed by Eiraj Hassan and others, seeking proper enforcement of the Animal Birth Control (Dogs) Policy 2021 and protection of stray dogs against inhumane culling practices.
The court emphasised that the policy must be implemented ""in letter and spirit"" by all concerned departments, including the Local Government and Community Development (LG&CD) Department and its affiliated officers throughout Punjab.
The 2021 policy explicitly outlines that only dogs diagnosed as incurably ill or mortally wounded by a qualified veterinarian appointed by a Tehsil Implementation Committee (TIC) can be euthanised. It further mandates that euthanasia must be carried out humanely - by administering sodium pentothal for adult dogs or Thiopental Intraperitoneal for puppies.
Crucially, the policy prohibits euthanising a dog in the presence of another dog.
The policy also prescribes guidelines for the care and management of healthy stray dogs.
Sterilised dogs must be vaccinated before being released, and marked for identification through ear clipping, tattoos, nylon collars, or tokens.
The branding of dogs is expressly forbidden. Detailed records of all sterilised and vaccinated dogs must be maintained.
Petitioners' counsel, Altamush Saeed, urged the court to recognise that dogs are sentient beings capable of emotions and therefore must not be subjected to cruelty or brutal killings.
He argued that the most effective approach to controlling the stray dog population and eradicating rabies lies in mass vaccination and sterilization through established TNVR (Trap, Neuter, Vaccinate, Return) protocols, supervised by qualified veterinarians.
Saeed further highlighted that even rabid dogs should not be indiscriminately culled and stressed the need for sterilizing and relocating healthy dogs rather than killing them.
He also called for public awareness campaigns, staff training in animal welfare, and the introduction of animal welfare education in schools in line with Articles 9, 9A, and 25A of the Constitution, which relate to the right to life, security, and education.
The court was informed that various government departments had already issued directives to implement the policy and compliance had begun across multiple local government offices. Justice Karim acknowledged the progress made, noting that the LG&CD appeared fully aware of its legal obligations and was taking steps accordingly.
""Since the respondents are complying with the policy, as is also evident from the replies filed in this case, the petition is disposed of with the direction that the Animal Birth Control (Dogs) Policy 2021 shall continue to be implemented and followed by all concerned departments,"" Justice Karim stated in his concluding remarks.
The court's order marks a significant shift in the state's approach to stray dog managementfocusing on humane treatment, scientific methods, and legal responsibility rather than reactive culling, often carried out under public pressure or panic.
Animal rights advocates have welcomed the judgment, calling it a progressive step toward ethical and effective animal population control and public health safety.
COMMENTS","['POSITIVE', 'NEGATIVE', 'POSITIVE', 'NEGATIVE', 'POSITIVE', 'POSITIVE', 'NEGATIVE', 'POSITIVE', 'NEGATIVE', 'POSITIVE']",['POSITIVE'],POSITIVE
