title,link,content,sentiment_chunks,title_sentiment,content_sentiment
Attacks on peaceful nuclear programmes undermine NPT’s legitimacy: Italian scholar,https://www.thenews.com.pk/print/1323341-attacks-on-peaceful-nuclear-programmes-undermine-npt-s-legitimacy-italian-scholar,"ISLAMABAD: An Italian scholar and international affairs expert, Ms. Ludovica Castelli, has criticised the erosion of global non-proliferation norms, arguing that attacks on peaceful nuclear programmes undermine the legitimacy of the Nuclear Non-Proliferation Treaty (NPT).
She heads Italy’s Istituto Affari Internazionali and addressing here Friday at an in-house discussion here on Israeli aggression against Iran, hosted by the Centre for International Strategic Studies (CISS).
The experts called on regional actors, including Pakistan, to adopt a proactive, balanced, and calibrated diplomatic approach as the escalating conflict between Iran and Israel threatens to destabilise the wider Middle East and strain global security frameworks. They condemned Israel’s attack on Iran as a violation of international law and warned that continued hostilities could trigger a broader regional conflict with severe consequences for international peace and stability.
Ambassador Ali Sarwar Naqvi, executive director of CISS, described the Israeli operation as an “unprovoked” and “unprecedented aerial assault.” The offensive followed years of Israeli actions in Gaza and saw it as turning point in the broader Middle East conflict. Despite the hardships and prolonged curbs, Iran’s resilience, shaped by its history of enduring conflicts like the Iran-Iraq War, has left it better prepared for the current conflict, while the Israeli population, unaccustomed to direct external attacks, is facing fear, panic, and psychological distress, he noted.
Shams-Uz-Zaman detailed the technological and intelligence dimensions of Israel’s operation, he warned that Iran’s critical infrastructure remains vulnerable to future hybrid threats unless stronger cyber defences are implemented.
Ms. Castelli criticised the erosion of global non-proliferation norms, arguing that attacks on peaceful nuclear programmes undermine the legitimacy of the NPT. Although powerful states profess commitment to the treaty and the oversight of the IAEA, their actions often bypass these frameworks, weakening their credibility and encouraging secrecy among other countries, she maintained. Targeting states for legally permitted enrichment activities undermine the NPT’s core principle of equal access to peaceful nuclear technology and contributing to a fragile, inconsistent global non-proliferation system, she said via video link.
Jahandad highlighted how great power politics, particularly Russia’s preoccupation with Ukraine, have emboldened Israel to take aggressive action without fear of a pushback. He cautioned against viewing military power as a viable path to lasting political outcomes.
Hafiz stresses Muslim Ummah must urgently adopt joint strategy to counter US-Israeli aggression
Suspended officials have been directed to report to Punjab Prisons Inspectorate
“Chairman Bilawal presented Pakistan’s case with clarity, conviction, and calm under pressure,” says Sherry
It was agreed that OGDCL and Gazprom would continue discussions to identify viable projects and partnerships
Ceremony honored President Erdogan for his exemplary leadership and unwavering dedication to youth empowerment
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['NEGATIVE', 'POSITIVE', 'POSITIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE', 'NEGATIVE', 'POSITIVE', 'NEGATIVE', 'POSITIVE', 'POSITIVE']",['NEGATIVE'],NEUTRAL
"No shortage of fuel, essential goods at Iran-Balochistan border: CM",https://www.thenews.com.pk/print/1323342-no-shortage-of-fuel-essential-goods-at-iran-balochistan-border-cm,"QUETTA: Balochistan Chief Minister Sarfraz Bugti has assured that there will be no shortage of fuel, food, or other essential goods in the border districts of the province adjacent to Iran, despite the ongoing regional situation.
Speaking to reporters after a session of the Balochistan Assembly on Friday, he said: “We will not allow any scarcity of essential supplies in the border areas”.
Bugti emphasised that the primary role of the government was legislation, and if the judiciary deemed any actions unconstitutional or illegal, it was the court’s prerogative to correct them. “It is our right to legislate. The courts are responsible for interpreting the laws. If something unconstitutional happens, it is the judiciary’s job to address it,” he added.
The chief minister said there were no differences within the Balochistan government, and no changes were expected in the provincial cabinet.
Regarding the Anti-Terrorism Act, Bugti expressed the government’s belief that it will help address the issues of missing persons and law and order in Balochistan.
On the provincial budget, he said the representatives of the people were present in the assembly, and it was the assembly’s prerogative to approve or reject the budget.
Responding to another question, the chief minister said Balochistan was facing an insurgency supported by India’s RAW-funded groups. “There are ups and downs in such situations. The government is actively working to improve security. We are converting ‘B’ areas into ‘A’ areas, and positive results will gradually emerge,” he added.
Hafiz stresses Muslim Ummah must urgently adopt joint strategy to counter US-Israeli aggression
Suspended officials have been directed to report to Punjab Prisons Inspectorate
“Chairman Bilawal presented Pakistan’s case with clarity, conviction, and calm under pressure,” says Sherry
It was agreed that OGDCL and Gazprom would continue discussions to identify viable projects and partnerships
Ceremony honored President Erdogan for his exemplary leadership and unwavering dedication to youth empowerment
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE']",['POSITIVE'],NEGATIVE
"Pakistani talent, Chinese technology invincible wall for peace: Mushahid",https://www.thenews.com.pk/print/1323343-pakistani-talent-chinese-technology-invincible-wall-for-peace-mushahid,"ISLAMABAD: Condemning Israeli strikes on Iranian territory, Pakistan-China Institute (PCI) Chairman Senator Mushahid Hussain Sayed called the attacks “a flagrant violation of international law and the UN Charter” and rejected narratives promoting a “new Cold War” or so-called China threat.
“Security is preserved through cooperation, not military blocs, or demonising countries through disinformation,” he stressed while delivering keynote address at the Pakistan-China Dialogue hosted by PCI under the auspices of “Friends of Silk Road”.
Leaders, diplomats, parliamentarians, students and scholars gathered at the Pakistan-China Dialogue, which focused on “strengthening mutual understanding between Pakistan and China and building a community with a shared future for neighbouring countries.”
Speakers celebrated the enduring “Iron Brothers” partnership, championed a multi-polar order based on the UN Charter, and highlighted President Xi Jinping’s Belt and Road Initiative (BRI) as a catalyst for peace, prosperity and regional connectivity.
The dialogue was organised by Pakistan-China Institute together with a visiting high-level 5-man delegation from the Communist Party of China’s International Department (IDCPC) led by IDCPC Spokesperson & Chief of Information, Ambassador Hu Zhaoming.
Delivering the keynote address, Senator Mushahid Hussain Sayed observed that the global balance of economic and political power is shifting from West to East, heralding the Asian century.
He lauded China’s peaceful rise as a source of strength for developing nations across Asia, Africa and Latin America, and thanked Beijing for its unwavering support of Pakistan’s territorial integrity and sovereignty, especially last month in the face of Indian aggression.
Mushahid termed Pakistani talent and Chinese technology an invincible wall for peace, security and stability in South Asia.
Ambassador Hu Zhaoming, Spokesperson for the International Department of the Communist Party of China (IDCPC), described Pakistan as “etched in the deepest hearts of the Chinese people,” adding, “China and Pakistan are like two sides of the same coin—you cannot choose one without the other.”
Highlighting the BRI’s evolution since 2013, Ambassador Hu noted that over 150 countries now participate in the initiative, which uniquely “promotes China’s own inland development while fostering global connectivity.” He urged younger generations to “carry the torch of friendship forward.”
Speaking for the government of Pakistan, Dr Shezra Mansab Ali Kharal, Minister of State for Climate Change, argued that the current world order is “visibly fragmenting,” while China consistently advocates multi-polarity, non-intervention and equality among states. “The BRI embodies this vision,” she said, fostering a network of interdependent economies that choose dialogue over conflict.
Former Foreign Secretary Ambassador Aizaz Ahmad Chaudhry echoed the call for cooperative paradigms during what he called “a time of flux where wars erupt and rules collapse.”
President Xi Jinping’s philosophy of “win-win cooperation and mutual respect,” he said, offers the most promising foundation for a future world order when the dust settles.
From the legal perspective, Barrister Aqeel Malik, Minister of State for Law and Justice, emphasised that security and stability are paramount for CPEC’s success.
Hafiz stresses Muslim Ummah must urgently adopt joint strategy to counter US-Israeli aggression
Suspended officials have been directed to report to Punjab Prisons Inspectorate
“Chairman Bilawal presented Pakistan’s case with clarity, conviction, and calm under pressure,” says Sherry
It was agreed that OGDCL and Gazprom would continue discussions to identify viable projects and partnerships
Ceremony honored President Erdogan for his exemplary leadership and unwavering dedication to youth empowerment
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['NEGATIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE']",['POSITIVE'],POSITIVE
DPM attends Islamic youth forum in Turkiye,https://www.thenews.com.pk/print/1323349-dpm-attends-islamic-youth-forum-in-turkiye,"ISLAMABAD:Upon the invitation of Foreign Minister of Turkiye, Hakan Fidan, Deputy Prime Minister/Foreign Minister, Senator Mohammad Ishaq Dar attended the Islamic Cooperation Youth Forum’’s (ICYF), Grand Youth Award Ceremony held in Istanbul on Friday.
The ceremony honored President Recep Tayyip Erdogan for his exemplary leadership and unwavering dedication to youth empowerment.
On behalf of Pakistani nation and the leadership, the DPM/FM, Senator Mohammad Ishaq Dar, conveyed deep appreciation and felicitations to President Erdogan on the honour conferred by the Islamic Cooperation Youth Forum.
Hafiz stresses Muslim Ummah must urgently adopt joint strategy to counter US-Israeli aggression
Suspended officials have been directed to report to Punjab Prisons Inspectorate
“Chairman Bilawal presented Pakistan’s case with clarity, conviction, and calm under pressure,” says Sherry
It was agreed that OGDCL and Gazprom would continue discussions to identify viable projects and partnerships
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE']",['POSITIVE'],POSITIVE
"Pakistan, Russia to further strengthen energy ties",https://www.thenews.com.pk/print/1323350-pakistan-russia-to-further-strengthen-energy-ties,"ISLAMABAD: A high-level Pakistani delegation, led by Minister for Petroleum Ali Pervaiz Malik, held a meeting on Friday with the representatives of Gazprom International, Russia’s leading oil and gas company, wherein the two sides focused on enhancing bilateral cooperation in energy sector.
According to a press release, the Russian delegation was headed by General Director Gazprom Sergey Tumanov, with Ahmed Hayat Lak, MD/CEO Oil and Gas Development Company Limited (OGDCL), also present in the meeting.
It was agreed that OGDCL and Gazprom would continue discussions to identify viable projects and partnerships, ensuring sustainable energy development and economic growth for both countries.
Hafiz stresses Muslim Ummah must urgently adopt joint strategy to counter US-Israeli aggression
Suspended officials have been directed to report to Punjab Prisons Inspectorate
“Chairman Bilawal presented Pakistan’s case with clarity, conviction, and calm under pressure,” says Sherry
Ceremony honored President Erdogan for his exemplary leadership and unwavering dedication to youth empowerment
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE']",['POSITIVE'],POSITIVE
Pak mission dismantled India’s hostile narrative: Sherry,https://www.thenews.com.pk/print/1323351-pak-mission-dismantled-india-s-hostile-narrative-sherry,"ISLAMABAD: Pakistan Peoples Party (PPP) Chairman Bilawal Bhutto Zardari has returned to Karachi after leading what PPP Vice President and Senate Parliamentary Leader Sherry Rehman described as a “defining chapter” in Pakistan’s foreign policy.
Speaking at the Parliament House on Friday, she praised Bilawal’s leadership during the high-stakes international diplomatic mission, which spanned over two weeks and included 68 meetings. She said the mission successfully dismantled hostile narratives, particularly those propagated by India, and projected Pakistan as a mature and peace-seeking state.
“Chairman Bilawal presented Pakistan’s case with clarity, conviction, and calm under pressure,” she said. “This wasn’t just a trip — it was a global assertion of Pakistan’s commitment to peace, justice, and regional stability.”
She noted the contrast between Pakistan’s message of dialogue and India’s aggressive posturing. While India sought to frame Pakistan as a hub of terrorism, Bilawal questioned their claims and challenged the absence of credible evidence. “If India was ready to go to war over Pahalgam, where is the evidence and where is the response to our call for neutral investigation?” he asked.
Senator Sherry also criticised India’s suspension of the Indus Waters Treaty, calling it a shocking and dangerous precedent. “India is weaponising water — even their own BJP manifesto supports cutting it off. Chairman Bilawal made it clear: Kashmir is a red line, but our path is peace.”
She said the delegation’s efforts changed international perspectives and introduced a new image of Pakistan — one rooted in diplomacy, restraint, and forward-looking leadership. “India came with bullets and threats, we came with dialogue and solutions,” she added.
Highlighting the broader diplomatic momentum, she also referenced Army Chief Field Marshal Asim Munir’s meeting with President Trump, calling it “historic” and a pivotal step in repositioning Pakistan’s strategic relations with the United States.
“Pakistan is not seeking war. We are a responsible, nuclear-armed nation aiming for regional peace,” she concluded. “This mission gave the world a glimpse of Pakistan’s new brand — one of maturity, strength, and diplomacy.”
Hafiz stresses Muslim Ummah must urgently adopt joint strategy to counter US-Israeli aggression
Suspended officials have been directed to report to Punjab Prisons Inspectorate
It was agreed that OGDCL and Gazprom would continue discussions to identify viable projects and partnerships
Ceremony honored President Erdogan for his exemplary leadership and unwavering dedication to youth empowerment
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['POSITIVE', 'POSITIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE']",['POSITIVE'],POSITIVE
Five jail officials suspended over torturing prisoner,https://www.thenews.com.pk/print/1323353-five-jail-officials-suspended-over-torturing-prisoner,"LAHORE: The Punjab government is strictly enforcing its zero-tolerance policy against violations of jail rules and abuse of authority.
In a recent move, the Punjab home secretary has ordered the suspension of five officials of the District Jail Attock for their involvement in the torture of an inmate. The suspended officials are Deputy Superintendent Sarwar Hassan, Assistant Superintendent Mushtaq Ahmed, Chief Warden Muhammad Rafiq, Head Warden Zulfiqar and Warden Muhammad Ayub. They were found guilty of misconduct, negligence and exceeding their official powers.
Disciplinary action under the Peeda Act has been initiated, and the suspended officials have been directed to report to the Punjab Prisons Inspectorate. Earlier, due to weak supervision, Superintendent Arif Shehzad was removed from his position and ordered to report to the Directorate of Prisons Punjab. Ishtiaq Ahmed Gul has been appointed as the new superintendent of District Jail Attock.
According to a spokesperson for the Home Department, clear regulations are in place for prison management, and any form of torture against prisoners is strictly prohibited. The department reiterated its commitment to upholding the law and maintaining accountability across all jails in Punjab.
Hafiz stresses Muslim Ummah must urgently adopt joint strategy to counter US-Israeli aggression
“Chairman Bilawal presented Pakistan’s case with clarity, conviction, and calm under pressure,” says Sherry
It was agreed that OGDCL and Gazprom would continue discussions to identify viable projects and partnerships
Ceremony honored President Erdogan for his exemplary leadership and unwavering dedication to youth empowerment
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE']",['NEGATIVE'],NEUTRAL
JI demands OIC summit on Mideast,https://www.thenews.com.pk/print/1323354-ji-demands-oic-summit-on-mideast,"LAHORE: Jamaat-e-Islami Emir Hafiz Naeemur Rehman has urged the government to immediately convene an emergency summit of the Organization of Islamic Cooperation (OIC) in Islamabad, in light of the deteriorating situation in the Middle East.
Speaking at Mansoorah on Friday, he said the recent acts of aggression in Gaza and Iran were being carried out under the patronage of the United States 	 a country he described as an enemy of the Muslim world. He stressed that the Muslim Ummah, along with peace-loving nations, must urgently adopt a joint strategy to counter US-Israeli aggression.
“After wreaking havoc in Iraq and Afghanistan, the US now appears determined to replicate the same destruction in Iran,” said Rehman. “It [the US] continues to support India’s blatant human rights violations in IIOJK. Without Washington’s backing, Israel holds no power 	 and yet, despite overwhelming international support for a ceasefire in Gaza, the US vetoed a United Nations Security Council resolution aimed at ending the conflict. This is a deliberate push towards global warfare.”
The JI chief reaffirmed that the people of Pakistan stood firmly by the people of Iran. He called on the governments of Muslim countries to reject the fear of American pressure and boldly represent the sentiments of the Ummah.
Criticizing Islamabad’s silence, he noted that despite clear threats of an expanding war including Israel’s attacks on Iran and the US signaling deeper military involvement, the government has failed to take concrete steps. “The entire Muslim world is looking to Pakistan for leadership,” he said. “Islamabad must rise to the occasion and play a decisive role on the issues of Gaza and Iran. If the flames of war continue to spread, it will not only engulf the Middle East but also South Asia and beyond 	 a catastrophe that will be impossible to contain.”
He called on Muslim nations to set aside individual interests and unite for the collective good of the Ummah. “Only through unity we can thwart the sinister designs of anti-Islam forces,” he stated.
Suspended officials have been directed to report to Punjab Prisons Inspectorate
“Chairman Bilawal presented Pakistan’s case with clarity, conviction, and calm under pressure,” says Sherry
It was agreed that OGDCL and Gazprom would continue discussions to identify viable projects and partnerships
Ceremony honored President Erdogan for his exemplary leadership and unwavering dedication to youth empowerment
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE']",['NEGATIVE'],NEUTRAL
SHC allows access of Sindh Assembly speaker to Governor House as acting governor,https://www.thenews.com.pk/print/1323295-shc-allows-access-of-sindh-assembly-speaker-to-governor-house-as-acting-governor,"The Sindh High Court (SHC) on Friday directed the principal secretary to Sindh Governor Kamran Khan Tessori to provide immediate access to the Sindh Assembly speaker, who is presently the acting governor of Sindh, to all rooms and other chambers of the Governor House, except the residential portion, to carry out his official business as the acting governor of the province under the Constitution.
The direction on a petition of Sindh Assembly Speaker Awais Qadir Shah who had approached the high court against denial of his access to various rooms of the Governor House to perform his official duties as the acting governor.
A counsel for the petitioner had submitted that Governor Tessori was presently outside the country and as such by the virtue of the Article 104 of the Constitution, the speaker of the Sindh Assembly had to perform the functions of the acting governor until the governor returned to Pakistan.
He submitted that the petitioner was being denied access to the Governor House and its offices, which had hampered him from performing his official duties as the acting governor.
The counsel submitted that the principal secretary to the Sindh governor had on numerous occasions denied access of the Sindh Assembly speaker to the Governor House and its offices despite being requested by the petitioner for performing his official duties.
The counsel requested the bench to direct the authorities concerned to provide unobstructed access to the petitioner to the Governor House and its offices for discharging duties as the acting governor of the province.
The Sindh advocate general (AG), who appeared on the court notice, was asked by the bench as to whether in his view there was an impediment for the acting governor to enter the Governor House in order to discharge his functions as the acting governor.
The AG said that the acting governor under the Article 104 of the Constitution supported by the definitions and sections of the Article 260 of the Constitution was legally entitled to use the Governor House and its rooms therein for discharging official business as the governor.
A division bench of the SHC comprising Justice Mohammad Karim Khan Agha and Justice Adnanul Karim Memon observed that it was admitted position that the governor of Sindh was outside Pakistan and under the Article 104 of the Constitution, the speaker of the provincial assembly shall perform the functions of the governor until the governor returned to Pakistan.
The bench observed that the petitioner’s counsel had informed it that today, the acting governor had called a meeting with high ranking officials at the Governor House, but the principal secretary to the Sindh governor refused access to the acting governor, which caused untoward situation.
The SHC observed that prima facie, it appears that under the Article 104 of the Constitution, the speaker of the provincial assembly could not be denied access to the Governor House in order to carry out his official business and the principal secretary to the governor had prima facie violated the Constitution by refusing the acting governor access to the Governor House.
The SHC directed the principal secretary of the Governor House to provide immediate access to the acting governor to all rooms and offices of the Governor House except any residential portion thereof in order to carry out his official business as the acting governor of Sindh under the Constitution.
The high court also issued notices to the chief secretary, principal secretary to the president of Pakistan and others and called their comments on June 23. The SHC in the meantime observed that the Sindh government was at liberty to look into the conduct of the principal secretary to the governor and take any action which it deeped appropriate in accordance with the law.
Sindh Senior Minister Sharjeel Inam Memon  addressing a public gathering on the occasion of Bilawal’s arrival at...
This representational image shows the gavel in a courtroom. — Unsplash/FileThe legal fraternity on Friday demanded...
Karachi Jamaat-e-Islami  Emir Monem Zafar addresses media persons during a press conference, at Idara Noor-ul-Haq in...
A representative image of a person suffering from a mental health crisis.— Reuters/File Pakistan’s largest-ever...
An image from the 2nd Edition of the HR Pinnacle Awards 2025 on June 20, 2025. — Screengrab via...
Minister of State and Special Assistant to the Prime Minister on Digital Media Fahd Haroon addresses an event. —...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['POSITIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE', 'POSITIVE', 'NEGATIVE', 'POSITIVE', 'NEGATIVE', 'NEGATIVE']",['POSITIVE'],NEGATIVE
PMDC increases required percentage from 60 to 65 for MDCAT,https://www.thenews.com.pk/print/1323296-pmdc-increases-required-percentage-from-60-to-65-for-mdcat,"The Pakistan Medical and Dental Council (PMDC) has increased the required percentage of Intermediate or equivalent programme marks of candidates for MDCAT-2025 from 60 percent to 65 percent.
PMDC Registrar Dr Shaista has issued a formal notification in this regard. The notification states that the scores of FSc /Intermediate (Pre-Medical) or equivalent will be at least 65 percent for admission into MBBS/BDS programmes in the country with effect from Session 2025-2026, while the candidates will be allowed to appear in the MDCAT only in their province/region of the domicile.
The notification states that Riyadh, Kingdom of Saudi Arabia, will be the only international test centre for MDCAT, while the syllabus of MDCAT has also been placed on the website.
Sindh Senior Minister Sharjeel Inam Memon  addressing a public gathering on the occasion of Bilawal’s arrival at...
This representational image shows the gavel in a courtroom. — Unsplash/FileThe legal fraternity on Friday demanded...
Karachi Jamaat-e-Islami  Emir Monem Zafar addresses media persons during a press conference, at Idara Noor-ul-Haq in...
A representative image of a person suffering from a mental health crisis.— Reuters/File Pakistan’s largest-ever...
An image from the 2nd Edition of the HR Pinnacle Awards 2025 on June 20, 2025. — Screengrab via...
Minister of State and Special Assistant to the Prime Minister on Digital Media Fahd Haroon addresses an event. —...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['POSITIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE']",['NEGATIVE'],NEGATIVE
Your scent lingers on,https://www.thenews.com.pk/print/1323297-your-scent-lingers-on,"June 21 marks the birth anniversary of Shaheed Mohtarma Benazir Bhutto (Shaheed Bibi). She was born on June 21, 1953, in Karachi. On that day, her father, Shaheed Zulfikar Ali Bhutto, her mother, Begum Nusrat Bhutto, and the entire Bhutto family celebrated the immense joy her birth brought them. Shaheed Bhutto described this moment in detail in a letter he wrote to Shaheed Bibi on her 25th birthday, June 21, 1978, while on death row in Rawalpindi Jail. This letter was later published in book form under the title ‘My Most Beloved Daughter’.
In this letter, Shaheed Bhutto wrote that Shaheed Bibi was a deeply compassionate and sensitive child, so much so that she once cried the whole day and refused to eat after a pigeon died. To this same daughter, on her birthday, he gifted her “the hand of the people,” saying he had nothing else to give from his death cell. This remarkably kind-hearted Shaheed Bibi went on to confront some of the most ruthless and heartless colonial forces in the world to uphold that gift. She ultimately sacrificed her life for Pakistan and its people at the age of just 54.
Shaheed Bibi once wrote that during her final meeting with her father, a day before his execution, she promised him that she would carry forward his mission. After making this solemn vow to Shaheed Baba, she dedicated the next 30 years of her life to fulfilling it, enduring immense hardships and suffering until her martyrdom.
What was Shaheed Bhutto’s mission? Shaheed Bibi carried it forward as a well-defined program. His mission was to empower the people by giving them the right to make all decisions through democracy and to make the defense of the state of Pakistan impregnable. Shaheed Bhutto firmly believed that no democratic or political system can thrive in a militarily weak state. This was the essence of Shaheed Bhutto’s philosophy.
In light of recent Indian aggression against Pakistan and Israeli aggression against Iran, the importance of this philosophy is becoming increasingly clear. Democracy and the struggle for a strong, stable state must go hand in hand. The way Shaheed Mohtarma Benazir Bhutto advanced this mission is truly unparalleled.
The era of Shaheed Mohtarma Benazir Bhutto was marked by immense challenges, not only for the democratic forces of Pakistan but also for the security and sovereignty of the nation. Shaheed Bibi not only revived democracy by leading a peaceful yet determined struggle against two military dictators, but she also took extraordinary steps to strengthen Pakistan’s defense.
Today, on her birth anniversary, it is the most fitting moment to acknowledge and honour the exceptional contributions Shaheed Bibi made toward making Pakistan’s defense impregnable. It is widely recognized that Shaheed Zulfikar Ali Bhutto was the political architect of Pakistan’s nuclear program, while Shaheed Mohtarma Benazir Bhutto played the key role as the political architect of Pakistan’s modern missile program. She not only safeguarded her father’s nuclear legacy but actively advanced it. In 1974, when India conducted its first nuclear test, Shaheed Zulfikar Ali Bhutto finalized Pakistan’s nuclear program. Similarly, in 1988, after India tested its Prithvi missile, Shaheed Mohtarma Benazir Bhutto took decisive steps to make Pakistan’s nuclear deterrent operational and viable.
Just as Shaheed Bhutto used his diplomatic channels to acquire nuclear technology from France and other countries, Shaheed Bibi skillfully engaged with North Korea and China to obtain missile technology. In 1989, as Prime Minister, she established the Missile Technology Board, obtained blueprints from North Korea, and signed multiple defense agreements. It was during her tenure that Pakistan’s Hatf missile program was launched and successfully tested.
Moreover, the defense agreements she signed with China gave Pakistan a strategic edge over India in military technology, an advantage that endures to this day. When India exhibited aggression, Pakistan, under her guidance and legacy, responded in kind, leaving a mark India would not forget.
The most meaningful way to pay tribute to Shaheed Mohtarma Benazir Bhutto on her birth anniversary is to recognize and salute her unparalleled efforts in fortifying the defense of Pakistan.
The Pakistan Peoples Party is the only political party in the country whose leadership has sacrificed their lives not only for the cause of democracy but also for the security and sovereignty of the state of Pakistan. During her exile, in a conversation with journalists in Washington in March 2005, Shaheed Mohtarma Benazir Bhutto said: “My father laid the foundation of Pakistan’s nuclear program. I brought missile technology from North Korea. I signed defense agreements with China. I am told that I am the only one who can secure modern weapons for Pakistan from other countries, I am the one who can bring F-16s from the United States and Mirage jets from France. But what have they done to us? The whole world knows. Still, despite all the hardships, we will not give up our struggle to restore democracy in Pakistan, nor will we abandon our mission to strengthen its security and defense. We live and die for Pakistan and its people. Even in exile, I am doing more for Pakistan through diplomacy than those in power.”
These words reflect not only her unwavering dedication to democratic ideals but also her tireless efforts to ensure Pakistan’s strategic strength, even when far from home, under pressure, and in exile.
Shaheed Bibi clearly advanced the mission of her Shaheed Baba through her actions. This mission encompassed both the democratic rights of the people of Pakistan and the security of the state. Today, that same mission is being carried forward by Pakistan Peoples Party Chairman Bilawal Bhutto Zardari. Just as he continues to raise the flags of Pakistan’s victories on the diplomatic front, he is upholding the core agenda of the mission begun by Shaheed Bhutto and Shaheed Bibi.
Today, on the 72nd anniversary of Shaheed Bibi, we deeply miss her presence. As Ghalib beautifully expressed, “Aisa kahan se laaun ke tujh sa kahin jise” — Where could I find someone like you, whom I could call ‘like you’? Shaheed Bibi used to say that a person can be imprisoned or exiled, but an ideology cannot be. We continue to uphold this belief—that a person may be imprisoned, exiled, or even killed, but an ideology will always survive. The ideology of reconciliation that Shaheed Bibi championed for Pakistan and its people, as an alternative to revenge, will forever endure. As the poet says…
(Tere baad bhi guzray hain kuch log
Magar teri khushboo na gayi reh guzar se)
Even after you, some people did pass by,
But your fragrance never left the path.


The writer is Minister for Information and Transport, Government of Sindh.
Sindh Senior Minister Sharjeel Inam Memon  addressing a public gathering on the occasion of Bilawal’s arrival at...
This representational image shows the gavel in a courtroom. — Unsplash/FileThe legal fraternity on Friday demanded...
Karachi Jamaat-e-Islami  Emir Monem Zafar addresses media persons during a press conference, at Idara Noor-ul-Haq in...
A representative image of a person suffering from a mental health crisis.— Reuters/File Pakistan’s largest-ever...
An image from the 2nd Edition of the HR Pinnacle Awards 2025 on June 20, 2025. — Screengrab via...
Minister of State and Special Assistant to the Prime Minister on Digital Media Fahd Haroon addresses an event. —...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'NEGATIVE', 'POSITIVE', 'POSITIVE', 'NEGATIVE', 'NEGATIVE']",['POSITIVE'],POSITIVE
