title,link,content,sentiment_chunks,title_sentiment,content_sentiment
Mayor inaugurates SSWMB helpline,https://www.thenews.com.pk/print/1318968-mayor-inaugurates-sswmb-helpline,"Karachi Mayor Barrister Murtaza Wahab inaugurated enhanced services for the Sindh Solid Waste Management Board’s (SSWMB) helpline 1128 on Wednesday. The helpline will now operate 24/7 with 32 dedicated phone lines and app integration to ensure prompt resolution of public complaints, particularly during Eidul Azha.
Speaking at the inauguration ceremony, Wahab said the SSWMB had taken commendable steps to address citizens' complaints efficiently during the Eid holidays. He emphasised that deployment of trained staff and shift to an automated complaint management system would make service delivery more effective and organised.
SSWMB Managing Director Tariq Ali Nizamani and other officials were present at the event. Following the launch, a representative of a private company managing the helpline briefed the mayor stating that any complaint received on 1128 would be immediately forwarded to the relevant district officers through the SSWMB mobile app, which was directly linked to the automated helpline system. Once the issue was resolved, the complainant would receive an automated follow-up call informing them.
This image shows Sui Southern Gas Company Ltd headquarters in Karachi. — SSGC website/File HYDERABAD: The World...
Visitors view the ‘The New Wave’ art exhibition at ArtLane Gallery, Port Grand on June 5, 2025. —...
Students solve question papers during their annual examinations. — APP/FileThe College Education Department has...
PPP Chairman Bilawal Bhutto Zardari  and Sindh Senior Minister for Information and Transport Sharjeel Inam Memon pose...
Cantonment Board Clifton  building can be seen in this image. — CBC website/FileThe Cantonment Board Clifton  has...
The Aga Khan University can be seen. — Geo tv/FileIn a powerful example of how alumni could give back and make a...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['POSITIVE', 'POSITIVE', 'NEGATIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE']",['NEGATIVE'],POSITIVE
Gift from AKU’s first MBBS batch continues to boost health care,https://www.thenews.com.pk/print/1318969-gift-from-aku-s-first-mbbs-batch-continues-to-boost-health-care,"In a powerful example of how alumni could give back and make a real difference, the first-ever graduating MBBS class of the Aga Khan University (AKU), the Class of 1988, has shown how one generous act can help strengthen health care across Pakistan. In 2013, this pioneering group of doctors came together to donate $500,000 to AKU — a gesture that continues to bear fruit more than 10 years later.
The recently released impact report for 2022 to 2024 reveals how this endowment has supported high-quality training for over 1,000 healthcare workers, boosted student research, and contributed to better healthcare delivery in cities like Karachi, Lahore, Peshawar, Quetta, Hyderabad and Sukkur.
Thanks to this fund, doctors, nurses, pharmacists, and public health workers — many of whom are currently serving in government or low-resource hospitals — were able to participate in hands-on training sessions in several crucial areas such as newborn nutrition, stroke care, breast cancer screening techniques, and emergency airway management. To make the training more realistic, high-tech simulation tools were used, including a 3D-printed model of the throat and windpipe — a first-of-its-kind initiative in Pakistan — to teach how to handle life-threatening breathing emergencies when normal breathing tubes could not be inserted.
The fund also enabled two batches of participants to attend a special short course on occupational health and climate change held in Karachi in 2023 and 2024. Participants, such as factory health officers and workplace safety experts, learned how to better protect workers from job-related illnesses.
On the academic front, the Class of 1988’s contribution gave a major push to the AKU’s Student and Trainee Initiated Research (STIR) programme. Of the 100 project proposals submitted by young researchers and students, 50 were selected for funding — several of which have already been completed. These included studies on the genetic connection between schizophrenia and metabolic disorders in families, mosquito-borne viruses in Karachi and new ways to diagnose bone tumours in children. Another study tested a faster lab test method (chemiluminescence immunoassay) to help diagnose a rare hormonal disorder in babies called congenital adrenal hyperplasia. The findings have already been accepted for publication.
“This gift is more than a financial contribution—it is a legacy of leadership,” said Dr. Adil H Haider, dean of the medical college at the AKU. “The Class of 1988 has not only paved the way as our first MBBS graduates but also set a benchmark in how alumni can give back and shape the future of health care.”
Dr Farah Naz Qamar, associate dean for research, said the support had helped bring world-class training and practical research opportunities to doctors and students, especially in areas where such opportunities were rare.
The AKU has a strong culture of alumni philanthropy. According to the University Advancement Office of the AKU, more than 80 per cent of its alumni in recent years have contributed towards scholarships, research and training projects.
The inaugural MBBS batch of the AKU included just 50 students, handpicked from a highly competitive pool of over 5,000 applicants. This landmark gift was spearheaded by two of the class’s most distinguished alumni, Dr Saad Shafqat and Dr Anita Zaidi, and presented during their 25th graduation anniversary. Dr Shafqat now serves as a professor of neurology at the AKU, while Dr Zaidi, formerly head of the university’s paediatrics department, currently holds a global leadership role as President for Gender Equality at the Bill & Melinda Gates Foundation. The two are also life partners.
This image shows Sui Southern Gas Company Ltd headquarters in Karachi. — SSGC website/File HYDERABAD: The World...
Visitors view the ‘The New Wave’ art exhibition at ArtLane Gallery, Port Grand on June 5, 2025. —...
Students solve question papers during their annual examinations. — APP/FileThe College Education Department has...
PPP Chairman Bilawal Bhutto Zardari  and Sindh Senior Minister for Information and Transport Sharjeel Inam Memon pose...
Cantonment Board Clifton  building can be seen in this image. — CBC website/FileThe Cantonment Board Clifton  has...
Karachi Mayor Barrister Murtaza Wahab inaugurates the Sindh Solid Waste Management Board’s  helpline 1128 on June 5,...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'NEGATIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'NEGATIVE', 'POSITIVE']",['POSITIVE'],POSITIVE
CBC finalises plan for Eid cleanliness,https://www.thenews.com.pk/print/1318970-cbc-finalises-plan-for-eid-cleanliness,"The Cantonment Board Clifton (CBC) has finalised all arrangements for an Eidul Azha cleanliness operation, which will commence on the first day of the Eid, and CBC Chief Executive Officer Mohammad Omar Farooq Ali Malik has mobilised extensive resources to ensure a clean and hygienic environment during the festive period.
This year, the operation will include 17 designated sacrificial camps, staffed by 1,170 dedicated personnel and supported by 122 vehicles for efficient waste collection and disposal. The entire CBC area has been divided into nine sectors for systematic management, with special attention given to fumigation and spray activities to curb potential health hazards.
A complaint cell has been established to address public concerns promptly. CEO Malik emphasised the board’s commitment to maintaining cleanliness and ensuring a smooth operation. He urged residents to cooperate with CBC staff.
This image shows Sui Southern Gas Company Ltd headquarters in Karachi. — SSGC website/File HYDERABAD: The World...
Visitors view the ‘The New Wave’ art exhibition at ArtLane Gallery, Port Grand on June 5, 2025. —...
Students solve question papers during their annual examinations. — APP/FileThe College Education Department has...
PPP Chairman Bilawal Bhutto Zardari  and Sindh Senior Minister for Information and Transport Sharjeel Inam Memon pose...
The Aga Khan University can be seen. — Geo tv/FileIn a powerful example of how alumni could give back and make a...
Karachi Mayor Barrister Murtaza Wahab inaugurates the Sindh Solid Waste Management Board’s  helpline 1128 on June 5,...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['POSITIVE', 'NEGATIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE']",['POSITIVE'],POSITIVE
Sharjeel praises Bilawal’s bold diplomacy during foreign tour,https://www.thenews.com.pk/print/1318971-sharjeel-praises-bilawal-s-bold-diplomacy-during-foreign-tour,"Sindh Senior Minister for Information and Transport Sharjeel Inam Memon has praised Pakistan Peoples Party (PPP) Chairman Bilawal Bhutto Zardari for his bold diplomacy and presenting Pakistan’s unwavering stance during his international tour.
In a statement issued on Thursday, he stated that today, only one name was resonating in India, which was that of Bilawal. The information minister stated that Bilawal had presented Pakistan’s stance on every major issue, from Kashmir to Palestine, to the international community with exceptional courage, insight and political wisdom. He added that the PPP chairman had emerged as a beacon of hope not only for Pakistan but for the entire region.
He stated that Bilawal delivered a clear message to the international community that Pakistan sought peace but would not compromise on its sovereignty and security.  Memon went on to add that Pakistan needed leadership capable of confidently and convincingly presenting the national narrative on the global stage, and Bilawal had proved himself in this regard.
He stated that Bilawal effectively raised the voice of the Kashmiri people at the United Nations and provided a strong diplomatic response to the Indian aggression. He stated that the PPP chairman reminded the world that Kashmir was not merely a border dispute but a matter of self-determination and fundamental human rights of millions of people.
The information minister stated that the PPP chairman had demonstrated through his leadership, vision and democratic values that he was the true heir to the legacy of Zulfikar Ali Bhutto and Benazir Bhutto.
This image shows Sui Southern Gas Company Ltd headquarters in Karachi. — SSGC website/File HYDERABAD: The World...
Visitors view the ‘The New Wave’ art exhibition at ArtLane Gallery, Port Grand on June 5, 2025. —...
Students solve question papers during their annual examinations. — APP/FileThe College Education Department has...
Cantonment Board Clifton  building can be seen in this image. — CBC website/FileThe Cantonment Board Clifton  has...
The Aga Khan University can be seen. — Geo tv/FileIn a powerful example of how alumni could give back and make a...
Karachi Mayor Barrister Murtaza Wahab inaugurates the Sindh Solid Waste Management Board’s  helpline 1128 on June 5,...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE']",['POSITIVE'],POSITIVE
Procedure okayed for admissions to Class XI based on 9th grade results,https://www.thenews.com.pk/print/1318972-procedure-okayed-for-admissions-to-class-xi-based-on-9th-grade-results,"The College Education Department has approved the procedure for grating admissions to Class XI based on the results of Class IX for the session 2025-26 in the government colleges under the Sindh Electronic Centralized College Admission Programme (SECCAP 2025-26).
According to a notification, the receiving of applications from candidates on the website seccap.dgcs.gos.pk will begin on June 15, 2025. The last date of submissions of online applications is July 15. Placement lists of all faculties for admissions in the colleges will be issued by July 22 and classes for Class XII will commence on August 1 and those for Class XI on August 5, respectively.
The College Zone System will be continued this year in Karachi Region which will allow students to get admissions to their nearest colleges. Only A+ and A grade students will set the choice to get admission in any college. Students with B, C, D and E grade will apply in their relevant zone.
The regional directors colleges of Karachi, Hyderabad, Mirpurkhas, Shaheed Benazirabad, Sukkur and Larkana will be responsible for admissions of the students in their respective regions.
The director general colleges of Sindh will supervise the overall admission process in the province. Admissions will be based on the 9th Class/O Level Part-1 Grade result. The IT Section of Directorate General of Colleges will be responsible for issuing the placement list of faculty and gender-wise students after the approval of the chairman SECCAP Committee 2025-2026. A sufficient number of claim centers will be established (male & female) after the issuance of placement lists in order to rectify the grievances of the students (if any). Any student who was previously enrolled in HSc/FSc and wishes to seek admission again in the current year must first cancel their earlier enrollment with the concerned board, as well as their admission on the SECCAP portal.
Only after completing this process may they reapply for online admission through SECCAP for the academic session 2025-26. Candidates with a gap exceeding five years are ineligible for admission to the 2025-26 academic session.
This image shows Sui Southern Gas Company Ltd headquarters in Karachi. — SSGC website/File HYDERABAD: The World...
Visitors view the ‘The New Wave’ art exhibition at ArtLane Gallery, Port Grand on June 5, 2025. —...
PPP Chairman Bilawal Bhutto Zardari  and Sindh Senior Minister for Information and Transport Sharjeel Inam Memon pose...
Cantonment Board Clifton  building can be seen in this image. — CBC website/FileThe Cantonment Board Clifton  has...
The Aga Khan University can be seen. — Geo tv/FileIn a powerful example of how alumni could give back and make a...
Karachi Mayor Barrister Murtaza Wahab inaugurates the Sindh Solid Waste Management Board’s  helpline 1128 on June 5,...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['NEGATIVE', 'NEGATIVE', 'POSITIVE', 'POSITIVE', 'NEGATIVE', 'POSITIVE', 'POSITIVE']",['POSITIVE'],POSITIVE
24 artists showcase their artworks at ‘The New Wave’ exhibition,https://www.thenews.com.pk/print/1318973-24-artists-showcase-their-artworks-at-the-new-wave-exhibition,"When fresh graduates of art step into the practical field of art, their first concern is to showcase their artwork in front of an audience that appreciates their art and provides them with a bridge to continue making their art. To do so, there are a few galleries that provide them with a platform to promote their art. ArtLane Gallery at Port Grand is one of them that exhibited the works of fresh graduates from the art institutes of Karachi, such as the Visual Studies Department of Karachi University, Indus Valley School of Art and Architecture, and Karachi School of Art.
‘The New Wave’ is the title of this exhibition, in which 24 artists showcase their artworks. The title of this exhibition was brought up by the gallery curator, Khalid Soomro, and according to him, the reason behind this title was the fresh graduates who will shape the future of art. These fresh graduates bring new ideas, deep questions, and creative energy. Their works reflect the heartbeat of our society, its joys, struggles, dreams, and shifting identities.
The featured artists are Amna Akram, Anmol Zaman, Aruj Fahim, Atrooba Ahmed, Bisma Ali, Barha Ahmed, Daniyah, Dua Azeem, Dua Rashid, Hafsa Tahir, Izzah Awan, Laiba Tanveer, Laraib Ijaz, Maham Isha Abbasi, Monika Kumari, Myera Hussain, Nadia Malik, Neha Ufaq, Ruhma Razik, Saarina Qayyum, Saba Ismail, Syeda Hiba Zehra, Tuba Shahab, and Zaina Mushtaq.
All participating artists beautifully transformed their thoughts, explorations, desires, and reflections into Visuals that are captivating for the audience.
This exhibition opened on 3rd June and continues until 29th June 2025, and the gallery curator plans to continue curating this show every year with the new wave of artists.
This image shows Sui Southern Gas Company Ltd headquarters in Karachi. — SSGC website/File HYDERABAD: The World...
Students solve question papers during their annual examinations. — APP/FileThe College Education Department has...
PPP Chairman Bilawal Bhutto Zardari  and Sindh Senior Minister for Information and Transport Sharjeel Inam Memon pose...
Cantonment Board Clifton  building can be seen in this image. — CBC website/FileThe Cantonment Board Clifton  has...
The Aga Khan University can be seen. — Geo tv/FileIn a powerful example of how alumni could give back and make a...
Karachi Mayor Barrister Murtaza Wahab inaugurates the Sindh Solid Waste Management Board’s  helpline 1128 on June 5,...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'NEGATIVE', 'POSITIVE']",['POSITIVE'],POSITIVE
SSGC celebrates World Environment Day,https://www.thenews.com.pk/print/1318974-ssgc-celebrates-world-environment-day,"HYDERABAD: The World Environment Day, celebrated around the globe on June 5, was also observed in Sui Southern Gas Company. SSGC’s Learning and Development Centre Hyderabad wing in collaboration with HSE&QA, Admin Services and Corporate Communication Department organized a multi-dimensional event to mark this international day, that was organized in the premises of LDC, Hyderabad.

Visitors view the ‘The New Wave’ art exhibition at ArtLane Gallery, Port Grand on June 5, 2025. —...
Students solve question papers during their annual examinations. — APP/FileThe College Education Department has...
PPP Chairman Bilawal Bhutto Zardari  and Sindh Senior Minister for Information and Transport Sharjeel Inam Memon pose...
Cantonment Board Clifton  building can be seen in this image. — CBC website/FileThe Cantonment Board Clifton  has...
The Aga Khan University can be seen. — Geo tv/FileIn a powerful example of how alumni could give back and make a...
Karachi Mayor Barrister Murtaza Wahab inaugurates the Sindh Solid Waste Management Board’s  helpline 1128 on June 5,...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['POSITIVE', 'POSITIVE', 'POSITIVE']",['POSITIVE'],POSITIVE
Adiala prisoner enjoys meat every day: Azma,https://www.thenews.com.pk/print/1318955-adiala-prisoner-enjoys-meat-every-day-azma,"LAHORE:Punjab Information Minister Azma Bokhari has said that while the poor can only afford to eat meat during Eid, ""the Adiala prisoner enjoys it every day.""
Referring to former prime minister Imran Khan, she remarked that he and his family ""watch dream-like films all night and wake up in a different world each morning."" She criticised political opponents further by saying, “Aleema claims everyone is standing firm, but in truth, they are all actors in the same play.”
She made these remarks during a press conference at the Directorate General Public Relations (DGPR), alongside Punjab Minister for Local Government Zeeshan Rafiq and Chief Minister’s Special Assistant for Price Control Salma Butt.
She extended congratulations on behalf of Punjab’s Chief Minister to Prime Minister Shehbaz Sharif and Deputy Prime Minister Ishaq Dar for being elected Vice Presidents of the United Nations Security Council, calling it an unprecedented diplomatic achievement for Pakistan.
Touching on governance, Bokhari emphasized that this year’s Eid sanitation efforts will surpass previous benchmarks, crediting Zeeshan Rafiq for setting new standards in cleanliness that have compelled other provinces to follow suit.
She highlighted the government’s focus on controlling Eid-related costs, particularly food prices. “Punjab is the only province where food-related planning is being done effectively,” she claimed.
Regarding electricity prices, Bokhari announced that the Punjab government has reduced the profit margins of power-generating companies to ensure cheaper electricity is added to the national grid—aimed at easing the burden on consumers.
In response to a journalist’s question, she reiterated her criticism of political theatrics: “The one eating meat daily in Adiala, watching films at night, and staging a show every morning—this is nothing but theatre being played out for the public.”
Discussing Eid preparations, Bokhari acknowledged the difficulty in regulating butchers, most of whom are private workers. She appealed to the public, saying, “Don’t cut people—just sacrifice goats, and offer services at reasonable prices.”
Representational image shows a young boy performing street stunts on a motorcycle this image released on May 27, 2019....
This image shows a tubewell powered by solar panels. — APP/FileLAHORE:Amid mounting economic and environmental...
Provincial Minister for Law Malik Sohaib Ahmad Bharth can be seen in a meeting on October 29, 2024. — Screengrab via...
PWPA Chairperson Hina Pervaiz Butt looks on in this image taken on May 28, 2025. — Facebook@PWPA.GovLAHORE:A...
This image shows Punjab police personnel standing alert outside a jail. — AFP/FileLAHORE:The Punjab Home Department...
Punjab Minister Local Government Zeeshan Rafique chairs a meeting at the Civil Secretariat on October 23, 2024. —...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['POSITIVE', 'NEGATIVE', 'POSITIVE', 'POSITIVE', 'NEGATIVE', 'POSITIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE']",['POSITIVE'],POSITIVE
Queue management system at JHL inaugurated,https://www.thenews.com.pk/print/1318956-queue-management-system-at-jhl-inaugurated,"LAHORE:Provincial Health Minister Khawaja Salman Rafique inaugurated the queue management system in the Gynecology OPD of Jinnah Hospital Lahore on Thursday.
On this occasion, Principal Allama Iqbal Medical College Prof Tayyaba Waseem, MS Dr. Syed Mohsin Ali Shah and faculty members were present.  Khawaja Salman Rafique visited the Gynecology OPD and met the patients who appreciated the efforts of the queue management system. On this occasion, Provincial Health Minister Khawaja Salman Rafique said that the launch of the queue management system in the Gynecology OPD is a very welcome initiative and this system will be extended to every hospital.
We appreciate the efforts of Principal Prof Tayyaba Waseem and MS Dr Syed Mohsin Ali Shah for this effort. After the queue management system, now gynecology patients will not have to stand in long queues and wait for their turn. Chairs have been specially arranged for gynecology patients in the Gynecology OPD.
As per the vision of Punjab Chief Minister Maryam Nawaz, every effort is being made to create facilities for patients in government hospitals. Prof Tayyaba Waseem has said that creating facilities for patients is the top priority.
Representational image shows a young boy performing street stunts on a motorcycle this image released on May 27, 2019....
This image shows a tubewell powered by solar panels. — APP/FileLAHORE:Amid mounting economic and environmental...
Provincial Minister for Law Malik Sohaib Ahmad Bharth can be seen in a meeting on October 29, 2024. — Screengrab via...
PWPA Chairperson Hina Pervaiz Butt looks on in this image taken on May 28, 2025. — Facebook@PWPA.GovLAHORE:A...
This image shows Punjab police personnel standing alert outside a jail. — AFP/FileLAHORE:The Punjab Home Department...
Punjab Minister Local Government Zeeshan Rafique chairs a meeting at the Civil Secretariat on October 23, 2024. —...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['POSITIVE', 'POSITIVE', 'POSITIVE', 'NEGATIVE', 'POSITIVE']",['POSITIVE'],POSITIVE
PU results,https://www.thenews.com.pk/print/1318957-pu-results,"LAHORE:Punjab University (PU) Examinations Department has declared the results of LLB (3-year) Part-II & III and LLB (5-year) Part-I, II, III, IV and V supplementary examinations 2024. The details are also available at www.pu.edu.pk.

Representational image shows a young boy performing street stunts on a motorcycle this image released on May 27, 2019....
This image shows a tubewell powered by solar panels. — APP/FileLAHORE:Amid mounting economic and environmental...
Provincial Minister for Law Malik Sohaib Ahmad Bharth can be seen in a meeting on October 29, 2024. — Screengrab via...
PWPA Chairperson Hina Pervaiz Butt looks on in this image taken on May 28, 2025. — Facebook@PWPA.GovLAHORE:A...
This image shows Punjab police personnel standing alert outside a jail. — AFP/FileLAHORE:The Punjab Home Department...
Punjab Minister Local Government Zeeshan Rafique chairs a meeting at the Civil Secretariat on October 23, 2024. —...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['NEGATIVE', 'NEGATIVE', 'POSITIVE']",['POSITIVE'],NEGATIVE
Nadeem Chan’s two different stances in 10 years,https://www.thenews.com.pk/print/1318958-nadeem-chan-s-two-different-stances-in-10-years,"LAHORE:Pakistan Peoples Party Secretary Information Nadeem Afzal Chan's recent statement in which he said PPP's defeat in Sambrial by-poll is a result of its alignment with PMLN has come in stark contrast with his stance 10 years ago.
In the year 2015, Nadeem Afzal Chan had linked PPP's defeat in Senate elections from Punjab to secret alliance between PMLN and PTI and now in 2025 by-poll held in PP 52, Nadeem Afzal is linking PPP's defeat to PPP's alignment or support to the PMLN government. In the year 2015, Nadeem Afzal Chan, a former PPP MNA of 2008 from Sargodha, was fielded as PPP candidate for Senate from Punjab while PPP had only 7 MPAs in the House. PTI, with around 30 MPAs then had staged boycott of the Senate polls and PPP, with a very thin representation in the House had to go extra mile to win the elections.
Due to the lobbying of PPP leadership, particularly Asif Ali Zardari and Nadeem Chan's own political connections in Punjab, he surprised everyone while bagging 27 votes, whereas PPP had only 10 MPAs in the Punjab Assembly.
Had Nadeem Chan got the PTI support in the secret ballot, Chan would have easily become the member of Senate for next six years. However, PTI had boycotted the election that benefitted PMLN indirectly and it won all the Senate seats from Punjab and PPP could not win the only seat it was contesting.
Soon after the results, while talking to media outside Punjab Assembly, Nadeem Chan had criticized the PTI leadership for benefitting PMLN and stated it seemed the alliance existed between these two parties. A couple of years later, by 2017, Nadeem Afzal Chan himself became the part of PTI and also contested on the symbol of bat from the National Assembly seat he had won in 2008 on PPP ticket but lost to PMLN's Dr Malik Mukhtar Ahmad Bharath.
His brother Gulrez Afzal became MPA of PTI and other brother, former PPP MPA of 2008 Waseem Afzal could not win.  During the PTI’ government led by Imran Khan, Nadeem Chan also served as spokesperson to the Prime Minister but later on, he returned to PPP.
This is quite surprising that 10 years ago, Nadeem Afzal Chan was displeased with the alleged alignment between PTI and PMLN and again, after the defeat of PPP candidate in Sambrial, he is displeased with own party's support to PMLN and declares it a reason behind PPP's defeat in by elections.
Representational image shows a young boy performing street stunts on a motorcycle this image released on May 27, 2019....
This image shows a tubewell powered by solar panels. — APP/FileLAHORE:Amid mounting economic and environmental...
Provincial Minister for Law Malik Sohaib Ahmad Bharth can be seen in a meeting on October 29, 2024. — Screengrab via...
PWPA Chairperson Hina Pervaiz Butt looks on in this image taken on May 28, 2025. — Facebook@PWPA.GovLAHORE:A...
This image shows Punjab police personnel standing alert outside a jail. — AFP/FileLAHORE:The Punjab Home Department...
Punjab Minister Local Government Zeeshan Rafique chairs a meeting at the Civil Secretariat on October 23, 2024. —...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['NEGATIVE', 'NEGATIVE', 'POSITIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE']",['POSITIVE'],NEGATIVE
"Punjab explores ways to increase rice production, exports",https://www.thenews.com.pk/print/1318959-punjab-explores-ways-to-increase-rice-production-exports,"LAHORE:Punjab has initiated a process of exploring ways to increase rice production and exports. Rice is cultivated at around six million acres of land in Punjab annually in Kharif season.
Several practical initiatives to increase rice exports are being undertaken by Punjab Agriculture Department, said Secretary Agriculture Punjab Iftikhar Ali Sahoo while presiding over a consultative conference held here at Agriculture House on enhancing rice production and exports on Thursday.
A large number of rice farmers, exporters, and experts from the Agriculture Department Punjab participated in the conference. On this occasion, the secretary stated that modern transplanters and harvesters will be provided for mechanized rice farming. The distribution of 5,000 super seeders in rice-growing areas will be completed soon. Only recommended pesticides will be allowed for spraying on rice crops. He emphasised that the practical suggestions from stakeholders participating in the conference will be incorporated into the action plan. The conference was also attended by Special Secretary Agriculture Agha Nabeel Akhtar, Additional Secretary Agriculture (Admin) Ejaz Munir, Additional Secretary Agriculture (Planning) Capt (retd) Waqas Rasheed, Director Generals Agriculture and other officials and stakeholders.
Representational image shows a young boy performing street stunts on a motorcycle this image released on May 27, 2019....
This image shows a tubewell powered by solar panels. — APP/FileLAHORE:Amid mounting economic and environmental...
Provincial Minister for Law Malik Sohaib Ahmad Bharth can be seen in a meeting on October 29, 2024. — Screengrab via...
PWPA Chairperson Hina Pervaiz Butt looks on in this image taken on May 28, 2025. — Facebook@PWPA.GovLAHORE:A...
This image shows Punjab police personnel standing alert outside a jail. — AFP/FileLAHORE:The Punjab Home Department...
Punjab Minister Local Government Zeeshan Rafique chairs a meeting at the Civil Secretariat on October 23, 2024. —...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['POSITIVE', 'POSITIVE', 'NEGATIVE', 'POSITIVE', 'NEGATIVE', 'POSITIVE']",['POSITIVE'],POSITIVE
Minister orders LWMC workers to maintain cleanliness on Eid,https://www.thenews.com.pk/print/1318960-minister-orders-lwmc-workers-to-maintain-cleanliness-on-eid,"LAHORE:Punjab Minister Local Government Zeeshan Rafique said that everyone must play their part in eliminating plastic waste from the environment. He directed the LWMC workers to work diligently during the upcoming Eid-ul-Azha festival to maintain top level cleanliness.
The provincial minister issued these directions while addressing an awareness event organized by Lahore Waste Management Company (LWMC) to educate citizens about environmental protection on World Environment Day on The Mall on Thursday. Besides the Local Government minister, Special Assistant Asim Mahmood and LWMC CEO Baber Sahib Din also participated in the event. They visited the LWMC’s model camp set up at Chairing Cross and distributed eco-friendly waste bags to the public. During the event, they engaged with citizens to encourage them to make the environment plastic-free. The event concluded with an awareness walk, which was attended by a large number of LWMC workers and local residents.

Representational image shows a young boy performing street stunts on a motorcycle this image released on May 27, 2019....
This image shows a tubewell powered by solar panels. — APP/FileLAHORE:Amid mounting economic and environmental...
Provincial Minister for Law Malik Sohaib Ahmad Bharth can be seen in a meeting on October 29, 2024. — Screengrab via...
PWPA Chairperson Hina Pervaiz Butt looks on in this image taken on May 28, 2025. — Facebook@PWPA.GovLAHORE:A...
This image shows Punjab police personnel standing alert outside a jail. — AFP/FileLAHORE:The Punjab Home Department...
An undated image shows Punjab's Secretary of Agriculture Iftikhar Ali Sahoo chair a meeting. — APP/FileLAHORE:Punjab...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['POSITIVE', 'POSITIVE', 'POSITIVE', 'NEGATIVE', 'NEGATIVE']",['NEGATIVE'],POSITIVE
"Transfer, posting in Prison Dept",https://www.thenews.com.pk/print/1318961-transfer-posting-in-prison-dept,"LAHORE:The Punjab Home Department has issued a notification ordering the transfer and posting of nine officers in the Prisons Department.
M Latif, Deputy Superintendent (Executive), has been posted to District Jail Hafizabad. Hafiz M Rizwan, Deputy Superintendent (Judicial), has been appointed at High-Security Jail Sahiwal. M Jafar Syed, Deputy Superintendent (Executive),  has been posted to District Jail Jhang. Asif Murtaza, Deputy Superintendent (Judicial), has also been posted to District Jail Jhang. Shehzad Ahmad, Deputy Superintendent (Judicial), has been assigned to District Jail Muzaffargarh. M Sajid, Deputy Superintendent (Executive), has been posted to High-Security Jail Mianwali. Ashiq Hussain, Deputy Superintendent (Judicial), has been appointed at Central Jail Lahore. Bilal Asghar, Deputy Superintendent (Judicial), has been posted to Central Jail Mianwali. M Anjum, Deputy Superintendent (Development), has been assigned to District Jail Lodhran. The orders were issued through an official notification by the Punjab Home Department.

Representational image shows a young boy performing street stunts on a motorcycle this image released on May 27, 2019....
This image shows a tubewell powered by solar panels. — APP/FileLAHORE:Amid mounting economic and environmental...
Provincial Minister for Law Malik Sohaib Ahmad Bharth can be seen in a meeting on October 29, 2024. — Screengrab via...
PWPA Chairperson Hina Pervaiz Butt looks on in this image taken on May 28, 2025. — Facebook@PWPA.GovLAHORE:A...
Punjab Minister Local Government Zeeshan Rafique chairs a meeting at the Civil Secretariat on October 23, 2024. —...
An undated image shows Punjab's Secretary of Agriculture Iftikhar Ali Sahoo chair a meeting. — APP/FileLAHORE:Punjab...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE']",['NEGATIVE'],NEGATIVE
