title,link,content,sentiment_chunks,title_sentiment,content_sentiment
SSWMB to register offal collection vehicles ahead of Eidul Azha,https://www.thenews.com.pk/print/1315318-sswmb-to-register-offal-collection-vehicles-ahead-of-eidul-azha,"The Sindh Solid Waste Management Board (SSWMB) has ordered that all vehicles that would be collecting offal during Eidul Azha be registered with the Central Management System (CMS) to ensure a transparent, efficient and coordinated operation. Technical training for the upgraded digital system has been provided to the relevant officials.
SSWMB Managing Director Tariq Ali Nizamani chaired a briefing during which M&E Director Sabir Shah and other representatives of the software company explained the new system’s features.
The officials noted that just like regular waste collection vehicles, offal collection vehicles would now be tracked in real time using the CMS platform. Additional system features have been added specifically for Eid operations, including vehicle weight monitoring and automated rejection at landfill sites if trucks exceed their assigned weight limits.
Trucks arriving without tarpaulins will be fined, and to avoid confusion, offal and garbage collection vehicles will carry different coloured tarpaulins. Nizamani instructed all private contractors to ensure immediate registration of additional offal collection vehicles, warning that unregistered vehicles would be automatically rejected by the system.
Moreover, residents will be provided with special bags for offal disposal. To address public complaints promptly and to keep the 1128 helpline active round the clock during Eid, a dedicated complaint centre will be inaugurated, and be staffed with trained personnel to receive and relay public complaints to the relevant officials.
“No negligence will be tolerated during the Eidul Azha operation,” said Nizamani, urging all officers to fulfil their duties diligently. He praised the performance of the officers and private contractors working in the jurisdiction of the Keamari Fish Harbour Authority, noting the appreciation received from the authority regarding the SSWMB’s efforts.
A general aerial view of a commercial district in Karachi. — AFP/FileMauzoo-e-SukhanThe Artciti Gallery is hosting...
Cantonment Board Clifton  building can be seen in this image. — CBC website/FileKarachi: The Clifton Cantonment...
Saddar Town Municipal Corporation  Chairman Mansoor Ahmed Sheikh seen in this image. — tmcsaddar.gos.pk/FileSaddar...
Sindh High Court building in Karachi. — SHC website/FileThe Sindh High Court  has dismissed the bail application of...
The representational image shows an ambulance. — AFP/FileAt least four people, including two women, were injured in...
This picture shows labourers picking cotton in a field. — AFP/FileHYDERABAD: In a significant move for achieving...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['POSITIVE', 'POSITIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE', 'POSITIVE', 'NEGATIVE', 'POSITIVE']",['POSITIVE'],POSITIVE
‘Voice is as essential a personality aspect as face and attire’,https://www.thenews.com.pk/print/1315319-voice-is-as-essential-a-personality-aspect-as-face-and-attire,"It does not require power to ensure that one’s voice is heard till the very end of the hall or room. A newborn baby at a hospital has no power, yet the entire building echoes with the baby’s cries.
Veteran actor Khalid Ahmed, who currently heads the theatre academy of the Arts Council of Pakistan (ACP) Karachi, made these observations while holding a workshop on voice techniques on the concluding day of the Arts Alumni Festival 2025 on Sunday.
Voice, remarked Ahmed, is as essential an aspect of an individual’s personality just like face and attire. He advised the workshop attenders to work on improving their voice and be conscious of it the same way they are always conscious of how they look.
He said that learning voice techniques is essential for theatre artistes, and in any acting school, voice is taught over three years. However, he added, mastery over voice is also useful for other professions such as teaching, news reading, and interviewing and podcasting.
He also said students do not like to attend classes of teachers that do not have voice modulation because they sound boring and fail to inculcate others’ interest in their subject. Learning voice techniques is also beneficial for singers, and in Western countries some singers do learn voice, he added.
The veteran actor said that breathing from the diaphragm, and a relaxed state are the key to effective voice throwing. The more stressed one is, the more their muscles are unable to effectively project their voice, he explained.
On the belly breathing or diaphragm breathing, he said that most people breathe through their chest but the breath coming from the chest is not beneficial for effective human voice. He demonstrated some exercises to show the participants how they can learn breathing through the diaphragm.
To elucidate the difference between chest breathing and diaphragm breathing, he invited a few participants to come forward. Some of the participants were trained in voice techniques and others were not.
When Ahmed asked them to breathe, the chests of those who were not breathing through the diaphragm could be seen rising and returning. However, the trained ones who were breathing through the diaphragm had no visible effect on their torso as they took in the air and released it out.
The actor said that newborn babies produce far-reaching voice because they are not in stress, and they breathe through the diaphragm. He then spoke on the importance of resonators in the human body. He said that several parts of the respiratory system act as resonators and using them to throw one’s voice imparts a unique feel and emotion to it. He explained that in reciting Azaan, normally the resonators in the mouth are used that give a loud feel to it.
He also touched upon the importance of articulation, which means producing the sound from the right place and in the right manner. He said that what made Zia Mohyeddin special was his impeccable articulation.
He also said that often people lisp, which means they do not accurately produce the sound of the ‘s’ as they articulate it by placing their tongue between their teeth, which makes the sound resemble that of ‘th’.
The three-day Arts Alumni Festival began on Friday. It was a first-of-its-kind event held by the ACP to showcase the talents of the graduates of its various academies. The last day of the festival also featured a discussion on textile design, music and dance performances, and a stage production of Iqbal Nazar’s translation of Tennessee Williams’ ‘The Glass Menagerie’ directed by Adil Shakir and enacted by Hassan Malik, Sheryl John, Fatima Adil and Syed Usman Hikmat.
The last-minute change of timings and venues of different programmes of the festival caused a lot of confusion. The ACP administration must ensure that such events take place as per the schedule. If there are delays of 15 to 20 minutes, they might be condoned, but shifting a play from the 7pm slot to 9:30pm mars the experience of many visitors who arrive at such events with a predetermined mindset regarding what they would do.
A general aerial view of a commercial district in Karachi. — AFP/FileMauzoo-e-SukhanThe Artciti Gallery is hosting...
Cantonment Board Clifton  building can be seen in this image. — CBC website/FileKarachi: The Clifton Cantonment...
Saddar Town Municipal Corporation  Chairman Mansoor Ahmed Sheikh seen in this image. — tmcsaddar.gos.pk/FileSaddar...
Sindh High Court building in Karachi. — SHC website/FileThe Sindh High Court  has dismissed the bail application of...
The representational image shows an ambulance. — AFP/FileAt least four people, including two women, were injured in...
This picture shows labourers picking cotton in a field. — AFP/FileHYDERABAD: In a significant move for achieving...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['NEGATIVE', 'POSITIVE', 'POSITIVE', 'NEGATIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'NEGATIVE', 'POSITIVE', 'NEGATIVE', 'POSITIVE', 'NEGATIVE']",['POSITIVE'],POSITIVE
Man killed by younger brother over property dispute,https://www.thenews.com.pk/print/1315320-man-killed-by-younger-brother-over-property-dispute,"A tragic incident unfolded in Yousuf Goth, Baldia Town, on Sunday where a man was shot dead by his younger brother during a dispute over family property. Police arrested the suspect along with the murder weapon.
The firing incident took place inside a house in the Saeedabad area, resulting in the death of 40-year-old Khalil-ur-Rehman, son of Abdul Rehman. His body was shifted to the Civil Hospital for legal formalities.
Upon receiving the information, police rushed to the house. The crime scene unit was also called to collect forensic evidence. The Saeedabad police stated that the victim was killed by his younger brother Mujeeb-ur-Rehman following a heated argument over property ownership.
The suspect fled the scene after committing the crime. However, the Saeedabad police arrested him from his residence in Lyari during a joint operation with the Baghdadi police. The murder weapon, an AK-47 rifle, was seized from the suspect’s possession. Police also registered an FIR.
Investigations revealed that Mujeeb had a criminal record and was arrested multiple times in the past in connection with cases registered at the Baghdadi, Kharadar and other police stations.
A general aerial view of a commercial district in Karachi. — AFP/FileMauzoo-e-SukhanThe Artciti Gallery is hosting...
Cantonment Board Clifton  building can be seen in this image. — CBC website/FileKarachi: The Clifton Cantonment...
Saddar Town Municipal Corporation  Chairman Mansoor Ahmed Sheikh seen in this image. — tmcsaddar.gos.pk/FileSaddar...
Sindh High Court building in Karachi. — SHC website/FileThe Sindh High Court  has dismissed the bail application of...
The representational image shows an ambulance. — AFP/FileAt least four people, including two women, were injured in...
This picture shows labourers picking cotton in a field. — AFP/FileHYDERABAD: In a significant move for achieving...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE']",['NEGATIVE'],NEGATIVE
Another education board chairman resigns,https://www.thenews.com.pk/print/1315321-another-education-board-chairman-resigns,"Another education board chairman recommended by the search committee has resigned from his post. Mansoor Rajput, who belonged to the Mirpurkhas education board, is the fourth chairman selected by the search committee to resign from his post. After his resignation, three education boards in Sindh lack a permanent chairman.
Earlier, Brigadier Wasim Ahmed and Misbah Tunio, who were selected to head the Karachi intermediate education board, had resigned, while Dr Rafiq Chandio took charge of the Hyderabad education board for a day, then resigned the next day.
Rajput told The News that his health is not good. He said he had taken over the Mirpurkhas education board chairman post for two months but now he cannot bear much pressure. He added that doctors have also advised him to stay away from mental stress.
The universities & boards department has forwarded a summary of Rajput’s resignation to the chief minister for approval, suggesting that either the next candidate selected by the search committee be appointed or a vacancy advertisement be published.
A general aerial view of a commercial district in Karachi. — AFP/FileMauzoo-e-SukhanThe Artciti Gallery is hosting...
Cantonment Board Clifton  building can be seen in this image. — CBC website/FileKarachi: The Clifton Cantonment...
Saddar Town Municipal Corporation  Chairman Mansoor Ahmed Sheikh seen in this image. — tmcsaddar.gos.pk/FileSaddar...
Sindh High Court building in Karachi. — SHC website/FileThe Sindh High Court  has dismissed the bail application of...
The representational image shows an ambulance. — AFP/FileAt least four people, including two women, were injured in...
This picture shows labourers picking cotton in a field. — AFP/FileHYDERABAD: In a significant move for achieving...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE']",['NEGATIVE'],NEGATIVE
‘Govt to provide funds to NGO-run schools only if they show judicious use of public money’,https://www.thenews.com.pk/print/1315322-govt-to-provide-funds-to-ngo-run-schools-only-if-they-show,"The Sindh Education Foundation (SEF) has warned that it will not release subsidies to over 2,600 schools assisted by it across the province until compliance reports are received from each of these educational facilities showing adequate investment in academic infrastructure and judicious use of public funds regularly provided to educate children from deprived communities.
The newly appointed SEF managing director (MD), Gahanwer Ali Laghari, spelt out this warning while speaking as the chief guest at the launch of a new state-of-the-art building of the Mohammad Shafi Trust campus school of the non-profit Green Crescent Trust (GCT) at an underdeveloped village of District Malir near the Education City project.
The GCT has been partnering with the SEF and two other non-governmental organisations, Mohammad Shafi Trust and Khuddam Education Trust, to utilise the new school building to educate up to matriculation 660 students from 22 underserved villages situated nearby.
Laghari said that he had assumed the position of the SEF chief merely 15 days back and so far his main focus had been that regular funding provided by the foundation to the NGOs-run schools across the province was utilised most effectively for providing quality school education to children from neglected and remote localities.
He told the audience that the SEF paid a subsidy of Rs800 to Rs2,000 every month to every student from pre-school to grade 10 in its beneficiary schools, and this monthly assistance increased to Rs2,500 for students enrolled in higher secondary classes.
In case of some special SEF-funded academic initiatives, up to Rs5,000 monthly subsidy was paid, he explained. The SEF MD said that these were public funds funded by the Sindh government to provide quality education to children from underprivileged families from Karachi to Kashmore, and he would make sure that this assistance was spent most judiciously to fulfil the prime objective of the subsidy programme.
Laghari informed the audience that he had so far visited remote areas in five districts in Sindh to see whether the SEF's assistance was available to educate children from underserved communities under public-private partnership arrangements.
He said the SEF was willing to fully cooperate with committed and sincere NGOs in the education sector that strived to educate people from neglected areas in Sindh under formal and non-formal schooling initiatives. ""You should keep in mind that the Sindh Education Foundation isn't an NGO; it is a government-run organisation that doesn't take money but always extends financial assistance to fund quality schooling initiatives in Sindh,"" he remarked.
He appreciated that several philanthropists and donors from Karachi had come to attend the inauguration of the new school building on the city's outskirts, despite sultry weather, showing their solemn commitment to the cause of education. Laghari offered fullest assistance to the GCT and its partner organisations in their drive to provide quality schooling facilities to children from deprived areas of Sindh.
Trustee of the Mohammad Shafi Trust Mian Amjad Hafeez expressed the hope that the new school building would transform the destiny of thousands of underprivileged rural families by providing quality school education to their children who would meaningfully contribute to the national economy in the future.
He highlighted that three concerned NGOs forming an alliance with the SEF would emerge as a shining example of public-private partnership in the education sector to brighten the future of underserved children in Sindh.
Khuddam Education Trust Chairman Shabbir Latif also praised the cooperation that enabled the schooling facility for rural areas of District Malir. GCT CEO Zahid Saeed said the GCT, partnering with the SEF and like-minded NGOs, had been striving uninterruptedly for the past 31 years to enrol out-of-school children in Sindh.
He expressed gratitude to the SEF and other partner organisations for enabling the GCT to establish a network of 170 charitable schools in remote and underprivileged parts of Sindh having a total enrolment of 32,800 students from deprived communities. He said the GCT got immense support from its donors and partner NGOs, and it would continue its struggle for providing high-quality school education to every neglected child in Sindh.
A general aerial view of a commercial district in Karachi. — AFP/FileMauzoo-e-SukhanThe Artciti Gallery is hosting...
Cantonment Board Clifton  building can be seen in this image. — CBC website/FileKarachi: The Clifton Cantonment...
Saddar Town Municipal Corporation  Chairman Mansoor Ahmed Sheikh seen in this image. — tmcsaddar.gos.pk/FileSaddar...
Sindh High Court building in Karachi. — SHC website/FileThe Sindh High Court  has dismissed the bail application of...
The representational image shows an ambulance. — AFP/FileAt least four people, including two women, were injured in...
This picture shows labourers picking cotton in a field. — AFP/FileHYDERABAD: In a significant move for achieving...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['NEGATIVE', 'NEGATIVE', 'POSITIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'NEGATIVE', 'POSITIVE']",['NEGATIVE'],POSITIVE
Female cotton workers launch climate literacy campaign in Matiari,https://www.thenews.com.pk/print/1315323-female-cotton-workers-launch-climate-literacy-campaign-in-matiari,"HYDERABAD: In a significant move for achieving climate justice and labour rights, women agricultural workers and leaders from women-led cotton trade unions in Matiari district have launched a district-wide climate literacy campaign.
The initiative seeks to raise awareness among women workers and growers about the intensifying risks of climate change and the pressing need for safer, more dignified working conditions.
The campaign stemmed from the two-day Training of Trainers (ToT) workshop on climate change and health literacy in Matiari organised by the Sindh Community Foundation (SCF) in partnership with the Commonwealth Foundation.
The workshop brought together 42 women from 21 villages, equipping them with vital knowledge and practical tools to act as community-based climate campaigners. “Climate change is not only an environmental crisis but also a gender and justice issue,” said Javed Hussain, the SCF executive director, at the inauguration ceremony of the workshop.
He said that women agricultural workers were on the frontlines of this crisis, and they must be at the centre of its solutions. The technical sessions covered a range of topics including climate impacts on agriculture, health and rural livelihoods. Experts such as Dr Hira Arain, Zubaida Turk and Dr Bakhtwar discussed how rising temperatures had been affecting livestock, worsening working conditions and leading to serious health risks among women workers such as heatstroke, dehydration and even reproductive and mental health issues.
Afroz, a cotton worker leader from Long Khan Jiskanai village, said she now understood how climate change was harming both their health and our livelihoods. “If we don’t act now, the situation will only worsen,” she added.
She urged the landowners and growers to plant more trees and create shaded areas to protect workers during cotton picking. The participants also demanded fixing of minimum wage for cotton pickers and stronger occupational health safeguards, especially when climate extremes were making their labour work more hazardous.
As a follow-up, the trained women said they will launch a climate literacy week aiming to reach over 1,000 women cotton workers across Matiari.  They will advocate for eco-friendly shade structures in fields and mobilise for long-term climate resilience in the region, marking the start of a bold, women-led climate movement in rural Sindh.
A general aerial view of a commercial district in Karachi. — AFP/FileMauzoo-e-SukhanThe Artciti Gallery is hosting...
Cantonment Board Clifton  building can be seen in this image. — CBC website/FileKarachi: The Clifton Cantonment...
Saddar Town Municipal Corporation  Chairman Mansoor Ahmed Sheikh seen in this image. — tmcsaddar.gos.pk/FileSaddar...
Sindh High Court building in Karachi. — SHC website/FileThe Sindh High Court  has dismissed the bail application of...
The representational image shows an ambulance. — AFP/FileAt least four people, including two women, were injured in...
Managing director of the Sindh Education Foundation  Gahanwar Ali Laghari seen in this image released on April 28,...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['POSITIVE', 'POSITIVE', 'POSITIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE', 'NEGATIVE', 'NEGATIVE']",['POSITIVE'],NEUTRAL
Women among four injured in firing incidents,https://www.thenews.com.pk/print/1315324-women-among-four-injured-in-firing-incidents,"At least four people, including two women, were injured in separate firing incidents across the city on Sunday.
In Umar Goth in the Manghopir area, 25-year-old Rashid sustained gunshot wounds after he was targeted by unidentified assailants. He was shifted to Abbasi Shaheed Hospital for treatment. Police said they had launched an investigation into the incident.
In another incident in Jamali Goth in Sohrab Goth near the Super Highway, a 35-year-old man, Salman Munir, was shot and injured by unidentified suspects. He was also shifted to Abbasi Shaheed Hospital.
Meanwhile, in Orangi Town Sector 5-E, a 50-year-old woman, Saba, wife of Usman, was injured by a stray bullet within the jurisdiction of the Pirabad police station. She was taken to Abbasi Shaheed Hospital.
In another case of injury caused by a stray bullet, a 30-year-old Aram Bibi was wounded in Faqir Colony in the Mominabad area of Orangi Town. She, too, was moved to Abbasi Shaheed Hospital for medical treatment. Police said they were investigating all the incidents to determine the causes and identity the suspects.
A general aerial view of a commercial district in Karachi. — AFP/FileMauzoo-e-SukhanThe Artciti Gallery is hosting...
Cantonment Board Clifton  building can be seen in this image. — CBC website/FileKarachi: The Clifton Cantonment...
Saddar Town Municipal Corporation  Chairman Mansoor Ahmed Sheikh seen in this image. — tmcsaddar.gos.pk/FileSaddar...
Sindh High Court building in Karachi. — SHC website/FileThe Sindh High Court  has dismissed the bail application of...
This picture shows labourers picking cotton in a field. — AFP/FileHYDERABAD: In a significant move for achieving...
Managing director of the Sindh Education Foundation  Gahanwar Ali Laghari seen in this image released on April 28,...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['NEGATIVE', 'NEGATIVE', 'POSITIVE', 'NEGATIVE', 'POSITIVE']",['NEGATIVE'],NEGATIVE
SHC dismisses bail plea in narcotics case,https://www.thenews.com.pk/print/1315325-shc-dismisses-bail-plea-in-narcotics-case,"The Sindh High Court (SHC) has dismissed the bail application of a man in a drugs smuggling case. The applicant, Mohammad Asif, was arrested by the Anti-Narcotics Force (ANF) in the Sohrab Goth. The ANF claimed to have recovered 20 kilogrammes of Ketamine from his possession, which he was allegedly delivering to co-accused Syed Tariq Hussain.
A counsel for the applicant submitted that his client was falsely implicated in the case as contraband was allegedly recovered behind the seat of the vehicle, not from the applicant’s personal custody.
He said the applicant was sitting in the driver's seat without any narcotics in hand, making it doubtful whether he was in exclusive control of the contraband. He argued that no photographs or videos were taken at the time of recovery or arrest, and the available photographs showed a bright daytime scene inconsistent with the night-time raid stated in the FIR, which created doubt about the authenticity of the recovery.
He argued that the chemical examiner’s report did not certify compliance with the Rule 6 of the Control of Narcotic Substances Rules, 2001 (FORM-II), rendering the report inadmissible. He submitted that the raiding party did not secure two independent witnesses during the search and recovery as required under the Act, thus making the recovery illegal and liable to be discarded.
He next contended that the prosecution failed to produce mobile phone location data or Call Detail Record (CDR) for the vehicle on the date of the alleged incident, thereby failing to establish the applicant’s presence at the crime scene.
He further argued that more than six months had elapsed since the alleged incident but no prosecution witness had been examined against the applicant. He further contended that the case had reached the trial stage with a challan filed, and the accused was in custody without further requirement for investigation.
A special prosecutor opposed the bail application submitting that the offence under the sections 9(2), 9, 14 and 15 the Act was serious and non-bailable, attracting punishment of imprisonment for life or more. He said the recovery of 20 kilogrammes of Ketamine, a controlled substance, was substantial and prima facie proof of guilt.
The prosecutor argued that the presence of the applicant at the scene along with the recovered contraband and corroborative statements of ANF officials established the case against the applicant beyond mere suspicion.
A single bench of the high court comprising Justice Khalid Hussain Shahani after hearing the arguments of the counsel observed that the offence with which the applicant stood charged was one against the society at large and the applicant was apprehended red-handed in possession of ketamine.
The SHC observed that it did not find the applicant entitled to bail at this stage and dismissed the bail application. The high court however directed the trial court to conclude the trial within three months and at the very least ensure that the complainant and mashir were examined.
A general aerial view of a commercial district in Karachi. — AFP/FileMauzoo-e-SukhanThe Artciti Gallery is hosting...
Cantonment Board Clifton  building can be seen in this image. — CBC website/FileKarachi: The Clifton Cantonment...
Saddar Town Municipal Corporation  Chairman Mansoor Ahmed Sheikh seen in this image. — tmcsaddar.gos.pk/FileSaddar...
The representational image shows an ambulance. — AFP/FileAt least four people, including two women, were injured in...
This picture shows labourers picking cotton in a field. — AFP/FileHYDERABAD: In a significant move for achieving...
Managing director of the Sindh Education Foundation  Gahanwar Ali Laghari seen in this image released on April 28,...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'NEGATIVE', 'POSITIVE', 'POSITIVE', 'NEGATIVE', 'POSITIVE', 'POSITIVE', 'NEGATIVE']",['NEGATIVE'],NEGATIVE
Saddar TMC chairman promises resolution of residents’ concerns,https://www.thenews.com.pk/print/1315326-saddar-tmc-chairman-promises-resolution-of-residents-concerns,"Saddar Town Municipal Corporation (TMC) Chairman Mansoor Ahmed Sheikh, who is also the senior vice president of the Karachi Pakistan Tehreek-e-Insaf, engaged with local residents and promised immediate action to resolve their longstanding concerns.
He unveiled a plan aimed at resolving civic challenges focusing on delivering essential public services directly to residents. He highlighted the administration’s commitment to enhancing education standards, noting ongoing efforts to ensure that the public schools across Saddar Town were both functional and secure for future generations.
On the issue of drug peddling in the area, the Saddar TMC chairman declared an uncompromising stance stressing full cooperation with law enforcement agencies to eradicate drug peddling. He called for parents to stay alert to safeguard their children from the threats of substance abuse.
Addressing environmental issues, Sheikh noted the adverse effects of global warming on the city’s climate. He underscored the need for tree plantation campaigns and detailed ongoing efforts to mitigate heatstroke risks through green initiatives.
Concluding his engagement with the residents, he reiterated his dedication to transforming Saddar Town into a model area.
A general aerial view of a commercial district in Karachi. — AFP/FileMauzoo-e-SukhanThe Artciti Gallery is hosting...
Cantonment Board Clifton  building can be seen in this image. — CBC website/FileKarachi: The Clifton Cantonment...
Sindh High Court building in Karachi. — SHC website/FileThe Sindh High Court  has dismissed the bail application of...
The representational image shows an ambulance. — AFP/FileAt least four people, including two women, were injured in...
This picture shows labourers picking cotton in a field. — AFP/FileHYDERABAD: In a significant move for achieving...
Managing director of the Sindh Education Foundation  Gahanwar Ali Laghari seen in this image released on April 28,...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'NEGATIVE', 'POSITIVE']",['POSITIVE'],POSITIVE
CBC completes preparations for monsoon rains,https://www.thenews.com.pk/print/1315327-cbc-completes-preparations-for-monsoon-rains,"Karachi: The Clifton Cantonment Board (CBC) has finalized all arrangements to tackle potential emergencies during the upcoming monsoon season. Chief Executive Officer (CEO) CBC, Mohammad Omar Farooq Ali Malik, shared details regarding the measures taken to ensure public safety and swift response.
To ensure an effective emergency response, the area has been divided into seven different sectors, with over 1,200 staff members deployed across these zones.This team will remain on high alert 24/7 to carry out immediate relief operations during heavy rainfall.
Mohammad Omar Farooq Ali Malik further stated that 200 de-watering pumps will be stationed throughout the area to ensure prompt drainage of rainwater, preventing any waterlogging or related disruptions.
Additionally, fire brigade and ambulance services will remain fully operational round-the-clock to respond swiftly to any emergencies.
“Our top priority is the safety and convenience of citizens,”emphasized the CEO. “We are committed to ensuring that residents do not face any hardships or dangers during the monsoon season.” CBC has urged citizens to immediately report any emergencies through the relevant helplines and cooperate with rescue teams for a coordinated response.
A general aerial view of a commercial district in Karachi. — AFP/FileMauzoo-e-SukhanThe Artciti Gallery is hosting...
Saddar Town Municipal Corporation  Chairman Mansoor Ahmed Sheikh seen in this image. — tmcsaddar.gos.pk/FileSaddar...
Sindh High Court building in Karachi. — SHC website/FileThe Sindh High Court  has dismissed the bail application of...
The representational image shows an ambulance. — AFP/FileAt least four people, including two women, were injured in...
This picture shows labourers picking cotton in a field. — AFP/FileHYDERABAD: In a significant move for achieving...
Managing director of the Sindh Education Foundation  Gahanwar Ali Laghari seen in this image released on April 28,...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'NEGATIVE', 'POSITIVE']",['POSITIVE'],POSITIVE
CITY PULSE,https://www.thenews.com.pk/print/1315328-city-pulse,"Mauzoo-e-Sukhan
The Artciti Gallery is hosting an art exhibition titled Mauzoo-e-Sukhan featuring artworks by Wahab Jaffar, Akram Dost Baloch, Masood A Khan, Tanweer Farooqi, Khalid Khan Kaay and Farrukh Shahab. The show will continue until May 27.

Cantonment Board Clifton  building can be seen in this image. — CBC website/FileKarachi: The Clifton Cantonment...
Saddar Town Municipal Corporation  Chairman Mansoor Ahmed Sheikh seen in this image. — tmcsaddar.gos.pk/FileSaddar...
Sindh High Court building in Karachi. — SHC website/FileThe Sindh High Court  has dismissed the bail application of...
The representational image shows an ambulance. — AFP/FileAt least four people, including two women, were injured in...
This picture shows labourers picking cotton in a field. — AFP/FileHYDERABAD: In a significant move for achieving...
Managing director of the Sindh Education Foundation  Gahanwar Ali Laghari seen in this image released on April 28,...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['POSITIVE', 'POSITIVE', 'NEGATIVE']",['POSITIVE'],POSITIVE
Career counselling: questions and answers,https://www.thenews.com.pk/print/1315284-career-counselling-questions-and-answers,"Q1: Dear Mr Abidi, I have recently completed my bachelors with distinction in Political Science with major in Governance and Public Policy. I wish to pursue my masters abroad in the same field. Can you Please suggest some top programmes and universities in this field in the UK? (Asfand Yar, Okara)
Ans: Dear Asfand, first of all, congratulations on scoring the distinction. Governance and Public Policy is a highly competitive field of study, which requires deep on field research. Considering your high CGPA, I think you should consider the top-tier UK universities’ programmes such as University of Oxford’s Master of Public Policy, University of Manchester’s MSc Governance and Public Policy programme and King’s College London’s MA Public Policy programme. These programmes are well-regarded and aligned with your background.
Q2: Dear sir, I am a final-year student of Bachelor’s in English Language and Literature and I am keenly interested in debating and public speaking. What are some of the possible future academic and professional avenues that I should consider?
(Sidra Bokhari, Sargodha)
Ans: Dear Sidra, I must say, your educational path and debating is a perfect amalgamation of academic passion and interpersonal skills; highly in-demand skills, especially in Pakistani context. For your further education, you can pick between doing Masters in English Literature or Master’s in Mass Communication, for which Government College University and The University of Punjab and Quaid-i-Azam University, Islamabad, are the best options. As for the professional fields, you can be an invaluable asset both in the fields such as Civil Services and Journalism, provided you give your best.
Q3: Dear sir, I am currently doing A Levels and my subjects are Business Studies, Mathematics and Economics. What are some of the best universities in Pakistan that I should target and what kind of areas would that open for me if I am interested in doing business in future?
(Ali Murtaza, Peshawar)
Ans: Dear Ali, I am deeply impressed by your subject selection in A Levels; it says a lot about your plan of becoming an entrepreneur. As far as top universities in Pakistan in business are concerned, Institute of Business Administration (IBA, Lahore), Lahore University of Management Sciences (LUMS) and Lahore School of Economics (LSE) are my top picks, not just because of their top rankings, but also because these institutes have strong alumni networks which can be instrumental in seeking guidance and further refining your future entrepreneurial ideas.
Q4: Dear Mr Abidi, I am an early-career professional Architect and I want to hear your thoughts on how important is it to take post graduate courses/diplomas to further one’s knowledge in the field. How do you recommend these courses?
(Zeeshan Awan, Lahore)
Ans: Dear Zeeshan, post-grad diplomas are an excellent source of updating one’s toolkit and I highly recommend taking these courses to early-career professionals, like yourself, as these are especially instrumental if you are not immediately considering a masters or PhD in this field. However, if you are already gaining equivalent experience in practice, you can skip these.
(Syed Azhar Husnain Abidi is a renowned educationist in Pakistan, with more than 20 years of experience as provider of education counselling services. He has represented Pakistan in over 100 national and international seminars, conferences and fora. He is a recipient of the most coveted civil award Tamgha-e-Imtiaz).
The Russian flag waving in front of the Kremlin in Moscow. — AFP/FileLAHORE:The 'Russian Centre for Science,...
Minister for Housing, Urban Development, and Public Health Engineering Bilal Yasin chairs a meeting on February 22,...
Punjab Public Service Commission  building seen in this image. — PPSC website/FileLAHORE:The Chairman of the Punjab...
A representational image of a handcuffed man standing behind bars. — APP/FileLAHORE:Police have arrested three...
Representational image of a tape used by police to cordon off the crime scene on May 8, 2025.. — AFPLAHORE:A...
A representational image of a government office. — X@SACP/FileLAHORE:A citizen of Jalalpur Pirwala has filed a...
Copyright © 2025. The News International, All Rights Reserved |Contact Us|Authors","['POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'POSITIVE', 'NEGATIVE']",['POSITIVE'],POSITIVE
